  241.9065, 244.151, 240.1383, 240.4958, 240.4017, 238.5209, 238.6793,
  237.7313, 238.6304, 238.8234, 238.5166, 236.9774, 235.0667, 235.9342,
  235.7488, 236.2634, 236.0585, 236.3528, 235.7713, 235.3772, 234.701,
  233.8116, 232.8315, 231.7281, 230.5629, 229.3661, 228.1999, 226.948,
  225.1859, 223.0066, 220.9309, 219.3685, 218.0989, 216.9795, 217.5499,
  218.9388, 219.7159, 223.3035, 225.2803, 226.5486, 227.2478, 227.7508,
  227.7665, 228.0653, 228.3578, 228.2938, 228.3003, 228.4258, 228.818,
  229.341, 229.6263, 229.8603, 230.2451, 230.5202, 230.6512, 230.8548,
  231.067, 231.119, 231.2178, 231.0656, 230.6989, 230.1783, 229.4349,
  228.8021, 228.4572, 228.1304, 227.7767, 227.2953, 227.2955, 227.148,
  226.6544, 225.883, 225.0657, 224.1059, 223.2552, 222.3982, 221.5922,
  220.7495, 219.9319, 219.1489, 218.3769, 217.6541, 216.864, 216.0977,
  215.3147, 214.5664, 213.9035,
213.5589, 212.7638, 211.9717, 211.2541, 210.6765, 210.276, 210.0758,
  210.1486, 210.4746, 211.0499, 211.8663, 213.0638, 214.6027, 216.0247,
  217.1415, 218.0679, 218.9582, 219.358, 219.7534, 220.7841, 220.2884,
  220.1967, 220.0582, 220.1295, 219.5003, 219.3385, 219.1652, 218.3001,
  219.489, 219.8274, 219.2024, 217.0931, 217.5523, 214.9951, 215.8538,
  217.2371, 213.4829, 212.8825, 212.1016, 212.3149, 211.3091, 210.5017,
  210.0023, 209.5911, 209.1736, 208.7382, 208.4242, 208.3057, 208.2666,
  208.3129, 208.5036, 208.776, 209.22, 210.1503, 211.2251, 212.4014,
  212.1045, 214.6192, 214.1696, 215.3742, 215.3543, 217.2553, 216.9167,
  217.9868, 218.817, 218.7106, 220.3763, 220.4815, 220.7483, 222.5431,
  222.1622, 223.9856, 223.028, 224.6498, 226.4942, 227.4627, 226.9472,
  225.8695, 223.3916, 225.5589, 225.3692, 228.5063, 231.7658, 234.4723,
  235.5302, 240.0095, 241.9588, 243.3065, 244.284, 246.2091, 248.3938,
  250.1744, 247.9017, 248.0631, 240.0497, 244.7416, 242.6996, 243.7173,
  241.0518, 238.8303, 238.598, 236.5077, 234.0891, 232.5144, 232.6429,
  226.9143, 228.0445, 225.4965, 226.8299, 225.3632, 228.3541, 227.3343,
  228.6995, 226.4207, 230.7295, 233.1574, 235.9913, 237.6751, 238.5804,
  239.008, 239.3176, 239.4384, 239.0806, 238.5043, 237.9678, 237.235,
  236.2053, 235.2238, 234.4115, 233.6726, 232.9092, 232.0515, 231.1194,
  230.4735, 229.0872, 227.7281, 226.3108, 224.9911, 220.453, 216.6214,
  215.4476, 218.1975, 224.086, 225.4365, 227.8838, 230.021, 231.2404,
  232.2058, 232.9742, 233.5039, 232.7638, 231.3965, 229.9999, 229.0839,
  228.8648, 229.4524, 229.8189, 230.0047, 230.0718, 230.3802, 230.578,
  230.9961, 231.6828, 232.4007, 233.1471, 233.7366, 234.1057, 234.1627,
  234.043, 233.5932, 232.9165, 232.0724, 231.2001, 230.3295, 229.4809,
  229.4413, 229.2661, 228.4453, 227.2417, 226.0173, 224.6988, 223.5185,
  222.5076, 221.5082, 220.515, 219.5675, 218.6991, 217.8605, 217.0484,
  216.1478, 215.2357, 214.3628,
214.229, 213.5622, 213.2223, 213.3193, 213.7431, 214.5406, 215.5686,
  216.4872, 217.5076, 218.7986, 219.4663, 220.4617, 221.0277, 222.148,
  222.1615, 222.0497, 222.2205, 222.7292, 222.5115, 223.1768, 222.7361,
  223.4194, 222.9635, 222.6305, 223.6966, 220.8209, 223.3199, 221.1916,
  220.4309, 219.603, 217.2293, 217.8899, 216.2634, 215.0405, 214.2301,
  215.1098, 214.3475, 213.0936, 210.9282, 211.966, 211.413, 211.1269,
  211.232, 211.2441, 210.5919, 210.0638, 209.7956, 209.5161, 209.4211,
  208.7425, 208.6757, 208.7534, 209.294, 210.035, 211.5382, 212.6683,
  212.6252, 214.7075, 214.7085, 215.0818, 216.575, 216.9514, 218.3562,
  218.5957, 219.1403, 219.2557, 221.1398, 221.5504, 222.7652, 223.2862,
  224.0778, 224.952, 225.5352, 224.5986, 227.9384, 229.9065, 229.4431,
  225.6188, 226.4253, 229.5708, 232.9456, 236.0964, 238.472, 238.2746,
  240.277, 243.7439, 245.877, 245.6638, 243.1486, 243.1694, 242.6304,
  237.1693, 240.6316, 237.3548, 237.2591, 236.2214, 234.9765, 232.629,
  230.7316, 229.1578, 227.4746, 225.3124, 222.7612, 223.6115, 221.3922,
  219.7823, 219.7548, 218.5338, 218.4632, 218.4131, 219.1814, 219.6805,
  220.787, 221.7724, 222.5227, 223.853, 224.9982, 226.3699, 227.875,
  229.3569, 231.1058, 232.7554, 234.6111, 236.8149, 239.3881, 241.3401,
  242.1841, 242.0714, 241.507, 240.6669, 239.791, 238.7478, 237.1973,
  234.3939, 230.9275, 228.686, 225.6558, 226.5351, 227.7315, 226.1548,
  225.8276, 224.6947, 222.9222, 230.3923, 232.5808, 233.3417, 235.9686,
  237.0718, 238.0307, 238.3117, 237.6552, 237.584, 236.5383, 232.0826,
  230.9854, 230.2858, 230.771, 231.006, 230.7863, 230.2064, 229.9969,
  230.078, 230.1167, 230.6672, 231.4553, 232.1931, 233.0247, 233.878,
  234.5479, 235.0732, 235.5114, 235.7588, 235.8488, 235.6538, 235.3087,
  234.6933, 233.9229, 232.9381, 231.929, 230.8517, 229.6402, 228.4229,
  226.9661, 225.313, 223.899, 222.328, 220.8667, 219.5026, 218.2845,
  217.1528, 216.0602, 215.0694,
217.7484, 217.6303, 217.96, 218.4489, 218.9908, 219.5488, 220.0175,
  220.3447, 220.7339, 221.3047, 221.8485, 222.2407, 222.5396, 223.0971,
  222.7791, 222.57, 223.2037, 221.8109, 222.6072, 221.6292, 221.7677,
  222.5175, 221.431, 220.6543, 219.006, 219.876, 219.7543, 217.3643,
  216.8166, 214.9568, 213.3322, 210.6934, 208.2751, 209.8715, 205.0642,
  209.4639, 206.8806, 204.3453, 206.4321, 205.9319, 208.7021, 207.1328,
  205.0082, 206.0789, 206.8277, 206.6738, 208.0722, 207.5792, 208.049,
  208.637, 208.0945, 208.1118, 208.2937, 209.1405, 210.6601, 211.2587,
  212.8292, 213.8798, 215.6859, 217.0134, 215.9448, 217.5992, 217.2622,
  218.3758, 219.4622, 219.6293, 220.8782, 222.3495, 221.4527, 222.4721,
  224.2429, 224.6471, 225.2778, 223.9156, 225.5347, 226.8067, 226.2057,
  225.317, 224.2807, 230.838, 232.045, 234.3223, 236.8994, 239.2328,
  240.3343, 243.0172, 241.9643, 245.3997, 238.0467, 233.9265, 234.8824,
  237.1915, 231.838, 233.2883, 230.9184, 228.1324, 230.0534, 228.6325,
  225.2413, 224.3233, 222.6398, 221.3449, 221.6589, 221.2193, 219.2467,
  217.8489, 216.7251, 215.9694, 215.8486, 216.5856, 217.5257, 221.8672,
  222.8941, 226.3678, 229.9033, 227.9863, 231.3617, 230.5, 228.8054,
  230.3071, 232.7718, 232.9227, 231.8407, 232.6403, 234.2513, 235.1973,
  236.4319, 236.6117, 236.3884, 235.469, 235.0028, 235.1574, 235.32,
  235.4313, 236.1445, 237.2962, 235.3401, 237.3174, 234.6558, 236.1724,
  236.9567, 231.1243, 233.2239, 235.3901, 233.836, 237.1445, 236.5341,
  238.4705, 238.4183, 236.4756, 236.848, 236.8107, 235.7112, 236.4305,
  234.9028, 233.4729, 233.7472, 233.2715, 233.4166, 230.3945, 229.9608,
  231.3338, 231.1347, 229.4547, 229.2968, 229.8053, 230.8127, 231.5037,
  232.3475, 233.2253, 234.0593, 235.3222, 236.8472, 237.5953, 237.4896,
  237.0454, 236.3943, 235.5267, 234.6046, 233.5716, 232.2833, 230.8605,
  229.1339, 227.6467, 226.243, 225.1996, 224.4493, 223.6867, 222.4562,
  220.8789, 219.4479, 218.3553,
218.3648, 218.0076, 218.1219, 218.4012, 218.743, 218.9638, 218.9277,
  218.9338, 219.2305, 219.6072, 220.3948, 220.1388, 220.463, 221.5778,
  221.2201, 221.3295, 220.7495, 221.7946, 221.5316, 220.6765, 219.8449,
  221.1677, 220.3849, 218.6452, 211.9842, 212.7275, 212.1435, 210.4307,
  209.6806, 210.8478, 208.5507, 207.5762, 208.4393, 212.1349, 209.9977,
  209.0969, 208.5179, 208.0862, 208.9404, 207.6781, 208.7357, 206.1876,
  204.3197, 205.3018, 202.48, 201.4712, 201.6595, 203.7625, 204.2247,
  205.0758, 204.3487, 205.2749, 206.1967, 207.8417, 210.3094, 212.6681,
  212.5554, 213.3532, 214.3658, 215.9167, 215.1708, 216.262, 216.7646,
  216.3377, 218.2062, 218.8153, 218.7165, 219.386, 220.9897, 221.8954,
  224.6552, 223.2319, 223.0303, 222.7276, 221.6989, 222.7062, 221.8165,
  221.3753, 222.8235, 224.0253, 223.9529, 226.7799, 228.2835, 230.7985,
  233.1907, 235.3243, 237.4349, 237.9839, 235.8948, 233.3873, 229.4977,
  225.9525, 223.0584, 221.4753, 220.8368, 221.1913, 219.9469, 219.0711,
  218.3677, 218.19, 217.7, 217.104, 216.626, 216.257, 215.9665, 215.4354,
  215.9136, 216.4437, 216.8274, 217.6812, 219.495, 223.0021, 225.4298,
  229.0793, 228.7005, 228.9359, 231.2303, 233.1815, 235.3946, 236.4921,
  238.1502, 237.1734, 232.4675, 230.4128, 228.3436, 227.0243, 226.3036,
  226.423, 227.6214, 229.5354, 228.6289, 229.07, 230.9447, 233.675,
  242.9303, 244.5397, 245.5174, 246.7811, 246.1783, 245.5816, 243.0909,
  242.3069, 243.6464, 242.7485, 242.7206, 243.2344, 243.8409, 240.4638,
  241.6791, 241.6398, 240.3152, 240.6762, 238.2458, 237.6705, 238.5853,
  238.4345, 238.1625, 236.9312, 235.1547, 235.949, 236.5286, 234.7371,
  234.3958, 231.9317, 231.7814, 231.3795, 231.7875, 232.0418, 232.1578,
  231.9933, 232.4807, 233.1872, 233.4221, 233.6249, 233.9577, 234.6522,
  237.2325, 239.407, 239.1574, 238.1257, 237.1158, 234.8767, 232.1677,
  229.3969, 226.7114, 224.7583, 223.9774, 223.9446, 223.1358, 221.9654,
  220.4986, 219.1988,
217.4661, 216.947, 216.6391, 216.5811, 216.6991, 216.6978, 216.5022,
  216.115, 216.6706, 218.2012, 218.1567, 219.3228, 219.7109, 219.917,
  220.3433, 221.6779, 222.0876, 222.817, 222.1201, 221.5359, 220.7417,
  219.7619, 218.8971, 213.6156, 212.4326, 216.1708, 214.1041, 217.3159,
  218.1632, 214.6606, 219.6042, 220.7542, 219.4328, 221.0784, 219.466,
  220.2111, 220.0445, 219.3688, 218.8169, 216.1642, 214.3795, 212.496,
  210.8093, 208.0847, 207.2378, 204.4411, 202.2799, 199.6905, 198.5582,
  198.324, 200.6338, 202.0463, 205.2411, 207.8281, 209.7104, 212.0015,
  211.8537, 212.6223, 213.6517, 213.6893, 213.1548, 213.1079, 214.1892,
  213.1264, 213.6159, 214.5449, 215.7875, 217.0724, 218.3136, 220.2954,
  219.4344, 219.5224, 218.6934, 217.7388, 216.4139, 214.7551, 215.1922,
  214.3933, 214.5646, 216.5876, 216.0413, 217.6103, 219.5187, 223.7894,
  226.4742, 230.5865, 230.3302, 239.4958, 247.778, 234.8067, 226.0826,
  220.0502, 219.6783, 225.8481, 234.7505, 244.8183, 248.8513, 251.5389,
  253.8642, 250.9533, 247.8057, 251.8385, 251.6176, 250.546, 250.9221,
  244.1086, 240.4033, 227.6988, 219.0177, 221.3146, 224.3425, 228.1309,
  230.5623, 233.5643, 235.109, 236.0777, 236.0383, 236.2696, 235.858,
  236.0103, 234.7163, 232.8054, 230.119, 228.4735, 226.3721, 224.6274,
  222.666, 224.7928, 221.6589, 225.0997, 222.8494, 221.0017, 228.6062,
  238.8178, 247.6523, 248.7314, 248.9708, 250.1972, 250.6592, 249.3411,
  248.1086, 246.0852, 246.2702, 246.0144, 245.6365, 245.4011, 244.55,
  244.2601, 243.7622, 240.5676, 240.5407, 242.7432, 242.6031, 241.5462,
  239.6511, 240.561, 239.1262, 239.161, 235.8423, 231.4328, 231.182,
  233.3194, 233.117, 231.7204, 231.6875, 235.6521, 240.0416, 242.9579,
  247.3116, 246.0357, 245.0322, 246.2158, 246.2262, 236.9631, 235.4963,
  238.6887, 238.0563, 236.6721, 235.8324, 235.2961, 234.6433, 232.2803,
  230.6363, 230.369, 228.1268, 224.8641, 222.3506, 221.013, 220.1925,
  219.6199, 219.0264, 218.0594,
214.3892, 214.1902, 215.0382, 216.1101, 216.2115, 215.9367, 215.5329,
  215.6773, 216.8864, 217.2049, 217.9429, 219.5888, 219.2061, 220.3628,
  222.6076, 222.0791, 222.8431, 222.2014, 221.3532, 223.5961, 224.4123,
  225.8184, 224.2647, 225.6657, 225.0323, 222.8911, 224.5284, 228.5521,
  229.6621, 227.5853, 228.6016, 228.9566, 228.3268, 229.1218, 228.9949,
  228.4497, 227.5464, 225.9209, 225.1215, 223.5442, 221.9353, 219.26,
  216.9723, 214.7532, 210.7616, 207.7082, 205.1015, 202.1841, 199.8239,
  199.1702, 201.4384, 203.9331, 206.3863, 208.7861, 211.3329, 211.6498,
  212.7596, 212.5136, 213.2565, 212.2559, 211.0439, 210.308, 209.7144,
  211.5496, 209.278, 210.4402, 210.7797, 212.239, 213.3498, 212.3246,
  213.5077, 213.4041, 212.4118, 212.7916, 210.7213, 208.7371, 207.3209,
  206.6214, 207.4583, 209.4359, 211.077, 212.09, 216.5819, 221.1083,
  225.4138, 230.3624, 233.5216, 260.0786, 255.8255, 257.0645, 261.2571,
  266.9742, 266.5969, 259.2433, 252.3456, 251.3969, 251.4008, 251.5782,
  255.759, 258.2246, 253.2809, 252.1254, 254.1525, 253.8258, 253.5951,
  253.0087, 254.4637, 251.9759, 247.8988, 247.5776, 250.4313, 244.4182,
  231.9664, 234.1828, 238.8159, 241.8652, 239.4969, 239.0513, 237.925,
  235.7447, 232.0971, 229.7062, 228.0862, 224.8968, 224.5708, 220.4224,
  224.8827, 230.9663, 227.271, 229.882, 229.7241, 231.308, 235.1722,
  247.0651, 248.9751, 251.7494, 251.7414, 252.588, 251.6906, 250.7714,
  251.2279, 249.677, 249.4489, 247.6866, 247.3988, 246.1292, 246.5904,
  246.4575, 245.9254, 243.8894, 244.6298, 244.0537, 241.2051, 235.5991,
  240.2565, 239.9577, 235.8604, 238.2766, 240.2865, 241.9561, 241.029,
  234.5293, 238.2603, 241.288, 250.8936, 255.232, 252.8421, 254.7135,
  257.7864, 259.0492, 258.3284, 258.0102, 256.6757, 254.7477, 254.7538,
  251.0788, 244.1267, 241.1368, 240.2393, 239.7971, 239.6502, 239.1763,
  235.8208, 232.7545, 229.6911, 226.1588, 222.8993, 220.208, 218.3319,
  216.951, 217.0645, 215.2164,
208.1532, 209.3335, 212.1238, 214.444, 214.9361, 215.047, 215.048,
  215.6726, 216.0783, 217.3984, 218.7789, 218.6385, 219.6677, 219.1908,
  220.761, 222.3889, 225.9588, 227.0709, 225.7828, 228.5384, 230.0253,
  230.678, 229.5691, 230.3727, 231.1767, 229.6658, 231.5629, 231.9925,
  232.5326, 232.1225, 233.9123, 234.7468, 233.6488, 234.9101, 235.0821,
  234.6687, 234.0016, 233.9424, 233.1139, 231.8239, 229.7008, 227.3129,
  224.4248, 221.2239, 217.0756, 212.4585, 206.7787, 203.4534, 200.8755,
  201.1548, 203.1732, 205.5219, 207.6717, 210.1466, 212.2612, 211.9966,
  212.2536, 212.2853, 211.9407, 210.4089, 209.0762, 207.6844, 205.4645,
  205.3682, 204.4458, 201.6758, 204.3473, 205.8605, 207.4369, 207.2502,
  208.2117, 208.9902, 208.3834, 208.1558, 207.7285, 206.8687, 206.0892,
  206.696, 209.1982, 211.4686, 215.3674, 217.0401, 216.975, 218.5647,
  223.4154, 226.8927, 232.0499, 254.1927, 256.3795, 254.9344, 253.6548,
  254.1953, 255.2878, 254.9725, 255.3552, 254.7225, 254.5343, 255.3008,
  255.1763, 253.397, 254.0391, 253.8731, 254.8728, 255.1071, 255.5972,
  257.0827, 257.4843, 255.8909, 255.0375, 253.8435, 255.0447, 255.5516,
  257.2233, 252.5686, 244.4447, 242.4276, 246.0358, 248.8589, 245.4809,
  244.3028, 244.6669, 241.4675, 241.9713, 242.8795, 241.2419, 240.4653,
  240.5528, 240.2231, 239.1522, 236.1071, 234.7682, 233.2337, 239.7421,
  246.0112, 251.63, 252.8441, 255.6077, 254.1415, 253.1794, 251.6672,
  249.6732, 248.9028, 247.2754, 246.8603, 245.9009, 245.8168, 244.6416,
  244.3773, 242.5328, 243.0258, 241.865, 241.4234, 238.7421, 236.407,
  231.9695, 234.8783, 231.8333, 232.62, 234.5736, 240.6456, 249.7994,
  257.9825, 259.9714, 257.8058, 253.5421, 252.7881, 252.6849, 253.4386,
  255.5129, 257.2673, 258.1926, 258.6983, 257.6593, 257.276, 258.7594,
  257.9051, 260.3482, 257.1509, 244.3073, 242.0489, 243.6422, 245.0739,
  245.3445, 242.9887, 241.1568, 234.754, 227.7427, 223.033, 218.5129,
  214.5803, 212.4169, 209.4256,
209.5461, 210.1016, 211.6747, 213.5199, 214.4438, 214.9265, 218.0807,
