Total Size,u-ch427-n512-start-paper-17,0,0
Total Size,u-ch427-n512-start-paper-17,1,0
Total Size,u-ch427-n512-start-paper-17,2,0
Total Size,u-ch427-n512-start-paper-17,3,0
Total Size,u-ch427-n512-start-paper-17,4,0
Total Size,u-ch427-n512-start-paper-17,0,0
Total Size,u-ch427-n512-start-paper-17,1,0
Total Size,u-ch427-n512-start-paper-17,2,0
Total Size,u-ch427-n512-start-paper-17,3,0
Total Size,u-ch427-n512-start-paper-17,4,0
Total Size,u-ch427-n512-start-paper-17,0,0
Total Size,u-ch427-n512-start-paper-17,1,0
Total Size,u-ch427-n512-start-paper-17,2,0
Total Size,u-ch427-n512-start-paper-17,3,0
Total Size,u-ch427-n512-start-paper-17,4,0
Total Size,u-ch427-n512-start-paper-17,0,0
Total Size,u-ch427-n512-start-paper-17,1,0
Total Size,u-ch427-n512-start-paper-17,2,0
Total Size,u-ch427-n512-start-paper-17,3,0
Total Size,u-ch427-n512-start-paper-17,4,0
