Total Size,u-ch427-n96-start-paper-x0-24,0,0
Total Size,u-ch427-n96-start-paper-x0-24,1,0
Total Size,u-ch427-n96-start-paper-x0-24,2,0
Total Size,u-ch427-n96-start-paper-x0-24,3,0
Total Size,u-ch427-n96-start-paper-x0-24,4,0
Total Size,u-ch427-n96-start-paper-x0-24,0,0
Total Size,u-ch427-n96-start-paper-x0-24,1,0
Total Size,u-ch427-n96-start-paper-x0-24,2,0
Total Size,u-ch427-n96-start-paper-x0-24,3,0
Total Size,u-ch427-n96-start-paper-x0-24,4,0
Total Size,u-ch427-n96-start-paper-x0-24,0,0
Total Size,u-ch427-n96-start-paper-x0-24,1,0
Total Size,u-ch427-n96-start-paper-x0-24,2,0
Total Size,u-ch427-n96-start-paper-x0-24,3,0
Total Size,u-ch427-n96-start-paper-x0-24,4,0
Total Size,u-ch427-n96-start-paper-x0-24,0,0
Total Size,u-ch427-n96-start-paper-x0-24,1,0
Total Size,u-ch427-n96-start-paper-x0-24,2,0
Total Size,u-ch427-n96-start-paper-x0-24,3,0
Total Size,u-ch427-n96-start-paper-x0-24,4,0
