Total Size,u-ch427-n1280-x5-ms-00,0,0
Total Size,u-ch427-n1280-x5-ms-01,1,0
Total Size,u-ch427-n1280-x5-ms-02,2,0
Total Size,u-ch427-n1280-x5-ms-03,3,0
Total Size,u-ch427-n1280-x5-ms-04,4,0
Total Size,u-ch427-n1280-x5-ms-05,5,0
Total Size,u-ch427-n1280-x5-ms-06,6,0
Total Size,u-ch427-n1280-x5-ms-07,7,0
Total Size,u-ch427-n1280-x5-ms-08,8,0
Total Size,u-ch427-n1280-x5-ms-09,9,0
