Total Size,u-ch427-n96-start-paper-02,0,0
Total Size,u-ch427-n96-start-paper-02,1,0
Total Size,u-ch427-n96-start-paper-02,2,0
Total Size,u-ch427-n96-start-paper-02,3,0
Total Size,u-ch427-n96-start-paper-02,4,0
Total Size,u-ch427-n96-start-paper-02,0,0
Total Size,u-ch427-n96-start-paper-02,1,0
Total Size,u-ch427-n96-start-paper-02,2,0
Total Size,u-ch427-n96-start-paper-02,3,0
Total Size,u-ch427-n96-start-paper-02,4,0
Total Size,u-ch427-n96-start-paper-02,0,0
Total Size,u-ch427-n96-start-paper-02,1,0
Total Size,u-ch427-n96-start-paper-02,2,0
Total Size,u-ch427-n96-start-paper-02,3,0
Total Size,u-ch427-n96-start-paper-02,4,0
Total Size,u-ch427-n96-start-paper-02,0,0
Total Size,u-ch427-n96-start-paper-02,1,0
Total Size,u-ch427-n96-start-paper-02,2,0
Total Size,u-ch427-n96-start-paper-02,3,0
Total Size,u-ch427-n96-start-paper-02,4,0
