Total Size,u-ch427-n216-start-paper-x0-23,0,0
Total Size,u-ch427-n216-start-paper-x0-23,1,0
Total Size,u-ch427-n216-start-paper-x0-23,2,0
Total Size,u-ch427-n216-start-paper-x0-23,3,0
Total Size,u-ch427-n216-start-paper-x0-23,4,0
Total Size,u-ch427-n216-start-paper-x0-23,0,0
Total Size,u-ch427-n216-start-paper-x0-23,1,0
Total Size,u-ch427-n216-start-paper-x0-23,2,0
Total Size,u-ch427-n216-start-paper-x0-23,3,0
Total Size,u-ch427-n216-start-paper-x0-23,4,0
Total Size,u-ch427-n216-start-paper-x0-23,0,0
Total Size,u-ch427-n216-start-paper-x0-23,1,0
Total Size,u-ch427-n216-start-paper-x0-23,2,0
Total Size,u-ch427-n216-start-paper-x0-23,3,0
Total Size,u-ch427-n216-start-paper-x0-23,4,0
Total Size,u-ch427-n216-start-paper-x0-23,0,0
Total Size,u-ch427-n216-start-paper-x0-23,1,0
Total Size,u-ch427-n216-start-paper-x0-23,2,0
Total Size,u-ch427-n216-start-paper-x0-23,3,0
Total Size,u-ch427-n216-start-paper-x0-23,4,0
