Total Size,u-ch427-n512-start-paper-05,0,0
Total Size,u-ch427-n512-start-paper-05,1,0
Total Size,u-ch427-n512-start-paper-05,2,0
Total Size,u-ch427-n512-start-paper-05,3,0
Total Size,u-ch427-n512-start-paper-05,4,0
Total Size,u-ch427-n512-start-paper-05,0,0
Total Size,u-ch427-n512-start-paper-05,1,0
Total Size,u-ch427-n512-start-paper-05,2,0
Total Size,u-ch427-n512-start-paper-05,3,0
Total Size,u-ch427-n512-start-paper-05,4,0
Total Size,u-ch427-n512-start-paper-05,0,0
Total Size,u-ch427-n512-start-paper-05,1,0
Total Size,u-ch427-n512-start-paper-05,2,0
Total Size,u-ch427-n512-start-paper-05,3,0
Total Size,u-ch427-n512-start-paper-05,4,0
Total Size,u-ch427-n512-start-paper-05,0,0
Total Size,u-ch427-n512-start-paper-05,1,0
Total Size,u-ch427-n512-start-paper-05,2,0
Total Size,u-ch427-n512-start-paper-05,3,0
Total Size,u-ch427-n512-start-paper-05,4,0
