Total Size,u-ch427-n512-start-paper-23,0,0
Total Size,u-ch427-n512-start-paper-23,1,0
Total Size,u-ch427-n512-start-paper-23,2,0
Total Size,u-ch427-n512-start-paper-23,3,0
Total Size,u-ch427-n512-start-paper-23,4,0
Total Size,u-ch427-n512-start-paper-23,0,0
Total Size,u-ch427-n512-start-paper-23,1,0
Total Size,u-ch427-n512-start-paper-23,2,0
Total Size,u-ch427-n512-start-paper-23,3,0
Total Size,u-ch427-n512-start-paper-23,4,0
Total Size,u-ch427-n512-start-paper-23,0,0
Total Size,u-ch427-n512-start-paper-23,1,0
Total Size,u-ch427-n512-start-paper-23,2,0
Total Size,u-ch427-n512-start-paper-23,3,0
Total Size,u-ch427-n512-start-paper-23,4,0
Total Size,u-ch427-n512-start-paper-23,0,0
Total Size,u-ch427-n512-start-paper-23,1,0
Total Size,u-ch427-n512-start-paper-23,2,0
Total Size,u-ch427-n512-start-paper-23,3,0
Total Size,u-ch427-n512-start-paper-23,4,0
