Total Size,u-ch427-n96-start-paper-99,0,0
Total Size,u-ch427-n96-start-paper-99,1,0
Total Size,u-ch427-n96-start-paper-99,2,0
Total Size,u-ch427-n96-start-paper-99,3,0
Total Size,u-ch427-n96-start-paper-99,4,0
Total Size,u-ch427-n96-start-paper-99,0,0
Total Size,u-ch427-n96-start-paper-99,1,0
Total Size,u-ch427-n96-start-paper-99,2,0
Total Size,u-ch427-n96-start-paper-99,3,0
Total Size,u-ch427-n96-start-paper-99,4,0
Total Size,u-ch427-n96-start-paper-99,0,0
Total Size,u-ch427-n96-start-paper-99,1,0
Total Size,u-ch427-n96-start-paper-99,2,0
Total Size,u-ch427-n96-start-paper-99,3,0
Total Size,u-ch427-n96-start-paper-99,4,0
Total Size,u-ch427-n96-start-paper-99,0,0
Total Size,u-ch427-n96-start-paper-99,1,0
Total Size,u-ch427-n96-start-paper-99,2,0
Total Size,u-ch427-n96-start-paper-99,3,0
Total Size,u-ch427-n96-start-paper-99,4,0
