Total Size,u-ch427-n512-start-paper-18,0,0
Total Size,u-ch427-n512-start-paper-18,1,0
Total Size,u-ch427-n512-start-paper-18,2,0
Total Size,u-ch427-n512-start-paper-18,3,0
Total Size,u-ch427-n512-start-paper-18,4,0
Total Size,u-ch427-n512-start-paper-18,0,0
Total Size,u-ch427-n512-start-paper-18,1,0
Total Size,u-ch427-n512-start-paper-18,2,0
Total Size,u-ch427-n512-start-paper-18,3,0
Total Size,u-ch427-n512-start-paper-18,4,0
Total Size,u-ch427-n512-start-paper-18,0,0
Total Size,u-ch427-n512-start-paper-18,1,0
Total Size,u-ch427-n512-start-paper-18,2,0
Total Size,u-ch427-n512-start-paper-18,3,0
Total Size,u-ch427-n512-start-paper-18,4,0
Total Size,u-ch427-n512-start-paper-18,0,0
Total Size,u-ch427-n512-start-paper-18,1,0
Total Size,u-ch427-n512-start-paper-18,2,0
Total Size,u-ch427-n512-start-paper-18,3,0
Total Size,u-ch427-n512-start-paper-18,4,0
