Total Size,u-ch427-n512-start-paper-14,0,0
Total Size,u-ch427-n512-start-paper-14,1,0
Total Size,u-ch427-n512-start-paper-14,2,0
Total Size,u-ch427-n512-start-paper-14,3,0
Total Size,u-ch427-n512-start-paper-14,4,0
Total Size,u-ch427-n512-start-paper-14,0,0
Total Size,u-ch427-n512-start-paper-14,1,0
Total Size,u-ch427-n512-start-paper-14,2,0
Total Size,u-ch427-n512-start-paper-14,3,0
Total Size,u-ch427-n512-start-paper-14,4,0
Total Size,u-ch427-n512-start-paper-14,0,0
Total Size,u-ch427-n512-start-paper-14,1,0
Total Size,u-ch427-n512-start-paper-14,2,0
Total Size,u-ch427-n512-start-paper-14,3,0
Total Size,u-ch427-n512-start-paper-14,4,0
Total Size,u-ch427-n512-start-paper-14,0,0
Total Size,u-ch427-n512-start-paper-14,1,0
Total Size,u-ch427-n512-start-paper-14,2,0
Total Size,u-ch427-n512-start-paper-14,3,0
Total Size,u-ch427-n512-start-paper-14,4,0
