Total Size,u-ch427-n512-start-paper-24,0,0
Total Size,u-ch427-n512-start-paper-24,1,0
Total Size,u-ch427-n512-start-paper-24,2,0
Total Size,u-ch427-n512-start-paper-24,3,0
Total Size,u-ch427-n512-start-paper-24,4,0
Total Size,u-ch427-n512-start-paper-24,0,0
Total Size,u-ch427-n512-start-paper-24,1,0
Total Size,u-ch427-n512-start-paper-24,2,0
Total Size,u-ch427-n512-start-paper-24,3,0
Total Size,u-ch427-n512-start-paper-24,4,0
Total Size,u-ch427-n512-start-paper-24,0,0
Total Size,u-ch427-n512-start-paper-24,1,0
Total Size,u-ch427-n512-start-paper-24,2,0
Total Size,u-ch427-n512-start-paper-24,3,0
Total Size,u-ch427-n512-start-paper-24,4,0
Total Size,u-ch427-n512-start-paper-24,0,0
Total Size,u-ch427-n512-start-paper-24,1,0
Total Size,u-ch427-n512-start-paper-24,2,0
Total Size,u-ch427-n512-start-paper-24,3,0
Total Size,u-ch427-n512-start-paper-24,4,0
