Total Size,u-ch427-n512-start-paper-28,0,0
Total Size,u-ch427-n512-start-paper-28,1,0
Total Size,u-ch427-n512-start-paper-28,2,0
Total Size,u-ch427-n512-start-paper-28,3,0
Total Size,u-ch427-n512-start-paper-28,4,0
Total Size,u-ch427-n512-start-paper-28,0,0
Total Size,u-ch427-n512-start-paper-28,1,0
Total Size,u-ch427-n512-start-paper-28,2,0
Total Size,u-ch427-n512-start-paper-28,3,0
Total Size,u-ch427-n512-start-paper-28,4,0
Total Size,u-ch427-n512-start-paper-28,0,0
Total Size,u-ch427-n512-start-paper-28,1,0
Total Size,u-ch427-n512-start-paper-28,2,0
Total Size,u-ch427-n512-start-paper-28,3,0
Total Size,u-ch427-n512-start-paper-28,4,0
Total Size,u-ch427-n512-start-paper-28,0,0
Total Size,u-ch427-n512-start-paper-28,1,0
Total Size,u-ch427-n512-start-paper-28,2,0
Total Size,u-ch427-n512-start-paper-28,3,0
Total Size,u-ch427-n512-start-paper-28,4,0
