Total Size,u-ch427-n96-start-paper-06,0,0
Total Size,u-ch427-n96-start-paper-06,1,0
Total Size,u-ch427-n96-start-paper-06,2,0
Total Size,u-ch427-n96-start-paper-06,3,0
Total Size,u-ch427-n96-start-paper-06,4,0
Total Size,u-ch427-n96-start-paper-06,0,0
Total Size,u-ch427-n96-start-paper-06,1,0
Total Size,u-ch427-n96-start-paper-06,2,0
Total Size,u-ch427-n96-start-paper-06,3,0
Total Size,u-ch427-n96-start-paper-06,4,0
Total Size,u-ch427-n96-start-paper-06,0,0
Total Size,u-ch427-n96-start-paper-06,1,0
Total Size,u-ch427-n96-start-paper-06,2,0
Total Size,u-ch427-n96-start-paper-06,3,0
Total Size,u-ch427-n96-start-paper-06,4,0
Total Size,u-ch427-n96-start-paper-06,0,0
Total Size,u-ch427-n96-start-paper-06,1,0
Total Size,u-ch427-n96-start-paper-06,2,0
Total Size,u-ch427-n96-start-paper-06,3,0
Total Size,u-ch427-n96-start-paper-06,4,0
