Total Size,u-ch427-n96-start-paper-x0-99,0,0
Total Size,u-ch427-n96-start-paper-x0-99,1,0
Total Size,u-ch427-n96-start-paper-x0-99,2,0
Total Size,u-ch427-n96-start-paper-x0-99,3,0
Total Size,u-ch427-n96-start-paper-x0-99,4,0
Total Size,u-ch427-n96-start-paper-x0-99,0,0
Total Size,u-ch427-n96-start-paper-x0-99,1,0
Total Size,u-ch427-n96-start-paper-x0-99,2,0
Total Size,u-ch427-n96-start-paper-x0-99,3,0
Total Size,u-ch427-n96-start-paper-x0-99,4,0
Total Size,u-ch427-n96-start-paper-x0-99,0,0
Total Size,u-ch427-n96-start-paper-x0-99,1,0
Total Size,u-ch427-n96-start-paper-x0-99,2,0
Total Size,u-ch427-n96-start-paper-x0-99,3,0
Total Size,u-ch427-n96-start-paper-x0-99,4,0
Total Size,u-ch427-n96-start-paper-x0-99,0,0
Total Size,u-ch427-n96-start-paper-x0-99,1,0
Total Size,u-ch427-n96-start-paper-x0-99,2,0
Total Size,u-ch427-n96-start-paper-x0-99,3,0
Total Size,u-ch427-n96-start-paper-x0-99,4,0
