Total Size,u-ch427-n512-start-paper-09,0,0
Total Size,u-ch427-n512-start-paper-09,1,0
Total Size,u-ch427-n512-start-paper-09,2,0
Total Size,u-ch427-n512-start-paper-09,3,0
Total Size,u-ch427-n512-start-paper-09,4,0
Total Size,u-ch427-n512-start-paper-09,0,0
Total Size,u-ch427-n512-start-paper-09,1,0
Total Size,u-ch427-n512-start-paper-09,2,0
Total Size,u-ch427-n512-start-paper-09,3,0
Total Size,u-ch427-n512-start-paper-09,4,0
Total Size,u-ch427-n512-start-paper-09,0,0
Total Size,u-ch427-n512-start-paper-09,1,0
Total Size,u-ch427-n512-start-paper-09,2,0
Total Size,u-ch427-n512-start-paper-09,3,0
Total Size,u-ch427-n512-start-paper-09,4,0
Total Size,u-ch427-n512-start-paper-09,0,0
Total Size,u-ch427-n512-start-paper-09,1,0
Total Size,u-ch427-n512-start-paper-09,2,0
Total Size,u-ch427-n512-start-paper-09,3,0
Total Size,u-ch427-n512-start-paper-09,4,0
