Total Size,u-ch427-n96-start-paper-x0-13,0,0
Total Size,u-ch427-n96-start-paper-x0-13,1,0
Total Size,u-ch427-n96-start-paper-x0-13,2,0
Total Size,u-ch427-n96-start-paper-x0-13,3,0
Total Size,u-ch427-n96-start-paper-x0-13,4,0
Total Size,u-ch427-n96-start-paper-x0-13,0,0
Total Size,u-ch427-n96-start-paper-x0-13,1,0
Total Size,u-ch427-n96-start-paper-x0-13,2,0
Total Size,u-ch427-n96-start-paper-x0-13,3,0
Total Size,u-ch427-n96-start-paper-x0-13,4,0
Total Size,u-ch427-n96-start-paper-x0-13,0,0
Total Size,u-ch427-n96-start-paper-x0-13,1,0
Total Size,u-ch427-n96-start-paper-x0-13,2,0
Total Size,u-ch427-n96-start-paper-x0-13,3,0
Total Size,u-ch427-n96-start-paper-x0-13,4,0
Total Size,u-ch427-n96-start-paper-x0-13,0,0
Total Size,u-ch427-n96-start-paper-x0-13,1,0
Total Size,u-ch427-n96-start-paper-x0-13,2,0
Total Size,u-ch427-n96-start-paper-x0-13,3,0
Total Size,u-ch427-n96-start-paper-x0-13,4,0
