Total Size,u-ch427-n96-max18-stdev-ens09,9,0
Total Size,u-ch427-n96-max18-stdev-ens10,10,0
Total Size,u-ch427-n96-max18-stdev-ens11,11,0
Total Size,u-ch427-n96-max18-stdev-ens12,12,0
Total Size,u-ch427-n96-max18-stdev-ens13,13,0
Total Size,u-ch427-n96-max18-stdev-ens14,14,0
Total Size,u-ch427-n96-max18-stdev-ens15,15,0
Total Size,u-ch427-n96-max18-stdev-ens16,16,0
Total Size,u-ch427-n96-max18-stdev-ens17,17,0
Total Size,u-ch427-n96-max18-stdev-ens18,18,0
Total Size,u-ch427-n96-max18-stdev-ens00,0,0
Total Size,u-ch427-n96-max18-stdev-ens01,1,0
Total Size,u-ch427-n96-max18-stdev-ens02,2,0
Total Size,u-ch427-n96-max18-stdev-ens03,3,0
Total Size,u-ch427-n96-max18-stdev-ens04,4,0
Total Size,u-ch427-n96-max18-stdev-ens05,5,0
Total Size,u-ch427-n96-max18-stdev-ens06,6,0
Total Size,u-ch427-n96-max18-stdev-ens07,7,0
Total Size,u-ch427-n96-max18-stdev-ens08,8,0
Total Size,u-ch427-n96-max18-stdev-ens09,9,0
Total Size,u-ch427-n96-max18-stdev-ens10,10,0
Total Size,u-ch427-n96-max18-stdev-ens11,11,0
Total Size,u-ch427-n96-max18-stdev-ens12,12,0
Total Size,u-ch427-n96-max18-stdev-ens13,13,0
Total Size,u-ch427-n96-max18-stdev-ens14,14,0
Total Size,u-ch427-n96-max18-stdev-ens15,15,0
Total Size,u-ch427-n96-max18-stdev-ens16,16,0
Total Size,u-ch427-n96-max18-stdev-ens17,17,0
Total Size,u-ch427-n96-max18-stdev-ens18,18,0
   
   
   
Total Size,u-ch427-n96-max18-stdev-one-ens00,0,0
Total Size,u-ch427-n96-max18-stdev-one-ens01,1,0
Total Size,u-ch427-n96-max18-stdev-one-ens02,2,0
Total Size,u-ch427-n96-max18-stdev-one-ens03,3,0
Total Size,u-ch427-n96-max18-stdev-one-ens04,4,0
Total Size,u-ch427-n96-max18-stdev-one-ens05,5,0
Total Size,u-ch427-n96-max18-stdev-one-ens06,6,0
Total Size,u-ch427-n96-max18-stdev-one-ens07,7,0
Total Size,u-ch427-n96-max18-stdev-one-ens08,8,0
Total Size,u-ch427-n96-max18-stdev-one-ens09,9,0
Total Size,u-ch427-n96-max18-stdev-one-ens10,10,0
Total Size,u-ch427-n96-max18-stdev-one-ens11,11,0
Total Size,u-ch427-n96-max18-stdev-one-ens12,12,0
Total Size,u-ch427-n96-max18-stdev-one-ens13,13,0
Total Size,u-ch427-n96-max18-stdev-one-ens14,14,0
Total Size,u-ch427-n96-max18-stdev-one-ens15,15,0
Total Size,u-ch427-n96-max18-stdev-one-ens16,16,0
Total Size,u-ch427-n96-max18-stdev-one-ens17,17,0
Total Size,u-ch427-n96-max18-stdev-one-ens18,18,0
Total Size,u-ch427-n96-max18-stdev-one-ens00,0,0
Total Size,u-ch427-n96-max18-stdev-one-ens01,1,0
Total Size,u-ch427-n96-max18-stdev-one-ens02,2,0
Total Size,u-ch427-n96-max18-stdev-one-ens03,3,0
Total Size,u-ch427-n96-max18-stdev-one-ens04,4,0
Total Size,u-ch427-n96-max18-stdev-one-ens05,5,0
Total Size,u-ch427-n96-max18-stdev-one-ens06,6,0
Total Size,u-ch427-n96-max18-stdev-one-ens07,7,0
Total Size,u-ch427-n96-max18-stdev-one-ens08,8,0
Total Size,u-ch427-n96-max18-stdev-one-ens09,9,0
Total Size,u-ch427-n96-max18-stdev-one-ens10,10,0
Total Size,u-ch427-n96-max18-stdev-one-ens11,11,0
Total Size,u-ch427-n96-max18-stdev-one-ens12,12,0
Total Size,u-ch427-n96-max18-stdev-one-ens13,13,0
Total Size,u-ch427-n96-max18-stdev-one-ens14,14,0
Total Size,u-ch427-n96-max18-stdev-one-ens15,15,0
Total Size,u-ch427-n96-max18-stdev-one-ens16,16,0
Total Size,u-ch427-n96-max18-stdev-one-ens17,17,0
Total Size,u-ch427-n96-max18-stdev-one-ens18,18,0
   
   
   
Total Size,u-ch427-n216-max18-ens00,0,0
Total Size,u-ch427-n216-max18-ens01,1,0
Total Size,u-ch427-n216-max18-ens02,2,0
Total Size,u-ch427-n216-max18-ens03,3,0
Total Size,u-ch427-n216-max18-ens04,4,0
Total Size,u-ch427-n216-max18-ens05,5,0
Total Size,u-ch427-n216-max18-ens06,6,0
Total Size,u-ch427-n216-max18-ens07,7,0
Total Size,u-ch427-n216-max18-ens08,8,0
Total Size,u-ch427-n216-max18-ens09,9,0
Total Size,u-ch427-n216-max18-ens10,10,0
Total Size,u-ch427-n216-max18-ens11,11,0
Total Size,u-ch427-n216-max18-ens12,12,0
Total Size,u-ch427-n216-max18-ens13,13,0
Total Size,u-ch427-n216-max18-ens14,14,0
Total Size,u-ch427-n216-max18-ens15,15,0
Total Size,u-ch427-n216-max18-ens16,16,0
Total Size,u-ch427-n216-max18-ens17,17,0
Total Size,u-ch427-n216-max18-ens18,18,0
Total Size,u-ch427-n216-max18-ens00,0,0
Total Size,u-ch427-n216-max18-ens01,1,0
Total Size,u-ch427-n216-max18-ens02,2,0
Total Size,u-ch427-n216-max18-ens03,3,0
Total Size,u-ch427-n216-max18-ens04,4,0
Total Size,u-ch427-n216-max18-ens05,5,0
Total Size,u-ch427-n216-max18-ens06,6,0
Total Size,u-ch427-n216-max18-ens07,7,0
Total Size,u-ch427-n216-max18-ens08,8,0
Total Size,u-ch427-n216-max18-ens09,9,0
Total Size,u-ch427-n216-max18-ens10,10,0
Total Size,u-ch427-n216-max18-ens11,11,0
Total Size,u-ch427-n216-max18-ens12,12,0
Total Size,u-ch427-n216-max18-ens13,13,0
Total Size,u-ch427-n216-max18-ens14,14,0
Total Size,u-ch427-n216-max18-ens15,15,0
Total Size,u-ch427-n216-max18-ens16,16,0
Total Size,u-ch427-n216-max18-ens17,17,0
Total Size,u-ch427-n216-max18-ens18,18,0
   
   
   
Total Size,u-ch427-n216-max18-mf-ens00,0,0
Total Size,u-ch427-n216-max18-mf-ens01,1,0
Total Size,u-ch427-n216-max18-mf-ens02,2,0
Total Size,u-ch427-n216-max18-mf-ens03,3,0
Total Size,u-ch427-n216-max18-mf-ens04,4,0
Total Size,u-ch427-n216-max18-mf-ens05,5,0
Total Size,u-ch427-n216-max18-mf-ens06,6,0
Total Size,u-ch427-n216-max18-mf-ens07,7,0
Total Size,u-ch427-n216-max18-mf-ens08,8,0
Total Size,u-ch427-n216-max18-mf-ens09,9,0
Total Size,u-ch427-n216-max18-mf-ens10,10,0
Total Size,u-ch427-n216-max18-mf-ens11,11,0
Total Size,u-ch427-n216-max18-mf-ens12,12,0
Total Size,u-ch427-n216-max18-mf-ens13,13,0
Total Size,u-ch427-n216-max18-mf-ens14,14,0
Total Size,u-ch427-n216-max18-mf-ens15,15,0
Total Size,u-ch427-n216-max18-mf-ens16,16,0
Total Size,u-ch427-n216-max18-mf-ens17,17,0
Total Size,u-ch427-n216-max18-mf-ens18,18,0
Total Size,u-ch427-n216-max18-mf-ens00,0,0
Total Size,u-ch427-n216-max18-mf-ens01,1,0
Total Size,u-ch427-n216-max18-mf-ens02,2,0
Total Size,u-ch427-n216-max18-mf-ens03,3,0
Total Size,u-ch427-n216-max18-mf-ens04,4,0
Total Size,u-ch427-n216-max18-mf-ens05,5,0
Total Size,u-ch427-n216-max18-mf-ens06,6,0
Total Size,u-ch427-n216-max18-mf-ens07,7,0
Total Size,u-ch427-n216-max18-mf-ens08,8,0
Total Size,u-ch427-n216-max18-mf-ens09,9,0
Total Size,u-ch427-n216-max18-mf-ens10,10,0
Total Size,u-ch427-n216-max18-mf-ens11,11,0
Total Size,u-ch427-n216-max18-mf-ens12,12,0
Total Size,u-ch427-n216-max18-mf-ens13,13,0
Total Size,u-ch427-n216-max18-mf-ens14,14,0
Total Size,u-ch427-n216-max18-mf-ens15,15,0
Total Size,u-ch427-n216-max18-mf-ens16,16,0
Total Size,u-ch427-n216-max18-mf-ens17,17,0
Total Size,u-ch427-n216-max18-mf-ens18,18,0
   
   
   
Total Size,u-ch427-n216-max18-single-ens00,0,0
Total Size,u-ch427-n216-max18-single-ens01,1,0
Total Size,u-ch427-n216-max18-single-ens02,2,0
Total Size,u-ch427-n216-max18-single-ens03,3,0
Total Size,u-ch427-n216-max18-single-ens04,4,0
Total Size,u-ch427-n216-max18-single-ens05,5,0
Total Size,u-ch427-n216-max18-single-ens06,6,0
Total Size,u-ch427-n216-max18-single-ens07,7,0
Total Size,u-ch427-n216-max18-single-ens08,8,0
Total Size,u-ch427-n216-max18-single-ens09,9,0
Total Size,u-ch427-n216-max18-single-ens10,10,0
Total Size,u-ch427-n216-max18-single-ens11,11,0
Total Size,u-ch427-n216-max18-single-ens12,12,0
Total Size,u-ch427-n216-max18-single-ens13,13,0
Total Size,u-ch427-n216-max18-single-ens14,14,0
Total Size,u-ch427-n216-max18-single-ens15,15,0
Total Size,u-ch427-n216-max18-single-ens16,16,0
Total Size,u-ch427-n216-max18-single-ens17,17,0
Total Size,u-ch427-n216-max18-single-ens18,18,0
Total Size,u-ch427-n216-max18-single-ens00,0,0
Total Size,u-ch427-n216-max18-single-ens01,1,0
Total Size,u-ch427-n216-max18-single-ens02,2,0
Total Size,u-ch427-n216-max18-single-ens03,3,0
Total Size,u-ch427-n216-max18-single-ens04,4,0
Total Size,u-ch427-n216-max18-single-ens05,5,0
Total Size,u-ch427-n216-max18-single-ens06,6,0
Total Size,u-ch427-n216-max18-single-ens07,7,0
Total Size,u-ch427-n216-max18-single-ens08,8,0
Total Size,u-ch427-n216-max18-single-ens09,9,0
Total Size,u-ch427-n216-max18-single-ens10,10,0
Total Size,u-ch427-n216-max18-single-ens11,11,0
Total Size,u-ch427-n216-max18-single-ens12,12,0
Total Size,u-ch427-n216-max18-single-ens13,13,0
Total Size,u-ch427-n216-max18-single-ens14,14,0
Total Size,u-ch427-n216-max18-single-ens15,15,0
Total Size,u-ch427-n216-max18-single-ens16,16,0
Total Size,u-ch427-n216-max18-single-ens17,17,0
Total Size,u-ch427-n216-max18-single-ens18,18,0
   
   
   
Total Size,u-ch427-n216-max18-stdev-ens00,0,0
Total Size,u-ch427-n216-max18-stdev-ens01,1,0
Total Size,u-ch427-n216-max18-stdev-ens02,2,0
Total Size,u-ch427-n216-max18-stdev-ens03,3,0
Total Size,u-ch427-n216-max18-stdev-ens04,4,0
Total Size,u-ch427-n216-max18-stdev-ens05,5,0
Total Size,u-ch427-n216-max18-stdev-ens06,6,0
Total Size,u-ch427-n216-max18-stdev-ens07,7,0
Total Size,u-ch427-n216-max18-stdev-ens08,8,0
Total Size,u-ch427-n216-max18-stdev-ens09,9,0
Total Size,u-ch427-n216-max18-stdev-ens10,10,0
Total Size,u-ch427-n216-max18-stdev-ens11,11,0
Total Size,u-ch427-n216-max18-stdev-ens12,12,0
Total Size,u-ch427-n216-max18-stdev-ens13,13,0
Total Size,u-ch427-n216-max18-stdev-ens14,14,0
Total Size,u-ch427-n216-max18-stdev-ens15,15,0
Total Size,u-ch427-n216-max18-stdev-ens16,16,0
Total Size,u-ch427-n216-max18-stdev-ens17,17,0
Total Size,u-ch427-n216-max18-stdev-ens18,18,0
Total Size,u-ch427-n216-max18-stdev-ens00,0,0
Total Size,u-ch427-n216-max18-stdev-ens01,1,0
Total Size,u-ch427-n216-max18-stdev-ens02,2,0
Total Size,u-ch427-n216-max18-stdev-ens03,3,0
Total Size,u-ch427-n216-max18-stdev-ens04,4,0
Total Size,u-ch427-n216-max18-stdev-ens05,5,0
Total Size,u-ch427-n216-max18-stdev-ens06,6,0
Total Size,u-ch427-n216-max18-stdev-ens07,7,0
Total Size,u-ch427-n216-max18-stdev-ens08,8,0
Total Size,u-ch427-n216-max18-stdev-ens09,9,0
Total Size,u-ch427-n216-max18-stdev-ens10,10,0
Total Size,u-ch427-n216-max18-stdev-ens11,11,0
Total Size,u-ch427-n216-max18-stdev-ens12,12,0
Total Size,u-ch427-n216-max18-stdev-ens13,13,0
Total Size,u-ch427-n216-max18-stdev-ens14,14,0
Total Size,u-ch427-n216-max18-stdev-ens15,15,0
Total Size,u-ch427-n216-max18-stdev-ens16,16,0
Total Size,u-ch427-n216-max18-stdev-ens17,17,0
Total Size,u-ch427-n216-max18-stdev-ens18,18,0
   
   
   
Total Size,u-ch427-n216-max18-stdev-one-ens00,0,0
Total Size,u-ch427-n216-max18-stdev-one-ens01,1,0
Total Size,u-ch427-n216-max18-stdev-one-ens02,2,0
Total Size,u-ch427-n216-max18-stdev-one-ens03,3,0
Total Size,u-ch427-n216-max18-stdev-one-ens04,4,0
Total Size,u-ch427-n216-max18-stdev-one-ens05,5,0
Total Size,u-ch427-n216-max18-stdev-one-ens06,6,0
Total Size,u-ch427-n216-max18-stdev-one-ens07,7,0
Total Size,u-ch427-n216-max18-stdev-one-ens08,8,0
Total Size,u-ch427-n216-max18-stdev-one-ens09,9,0
Total Size,u-ch427-n216-max18-stdev-one-ens10,10,0
Total Size,u-ch427-n216-max18-stdev-one-ens11,11,0
Total Size,u-ch427-n216-max18-stdev-one-ens12,12,0
Total Size,u-ch427-n216-max18-stdev-one-ens13,13,0
Total Size,u-ch427-n216-max18-stdev-one-ens14,14,0
Total Size,u-ch427-n216-max18-stdev-one-ens15,15,0
Total Size,u-ch427-n216-max18-stdev-one-ens16,16,0
Total Size,u-ch427-n216-max18-stdev-one-ens17,17,0
Total Size,u-ch427-n216-max18-stdev-one-ens18,18,0
Total Size,u-ch427-n216-max18-stdev-one-ens00,0,0
Total Size,u-ch427-n216-max18-stdev-one-ens01,1,0
Total Size,u-ch427-n216-max18-stdev-one-ens02,2,0
Total Size,u-ch427-n216-max18-stdev-one-ens03,3,0
Total Size,u-ch427-n216-max18-stdev-one-ens04,4,0
Total Size,u-ch427-n216-max18-stdev-one-ens05,5,0
Total Size,u-ch427-n216-max18-stdev-one-ens06,6,0
Total Size,u-ch427-n216-max18-stdev-one-ens07,7,0
Total Size,u-ch427-n216-max18-stdev-one-ens08,8,0
Total Size,u-ch427-n216-max18-stdev-one-ens09,9,0
Total Size,u-ch427-n216-max18-stdev-one-ens10,10,0
Total Size,u-ch427-n216-max18-stdev-one-ens11,11,0
Total Size,u-ch427-n216-max18-stdev-one-ens12,12,0
Total Size,u-ch427-n216-max18-stdev-one-ens13,13,0
Total Size,u-ch427-n216-max18-stdev-one-ens14,14,0
Total Size,u-ch427-n216-max18-stdev-one-ens15,15,0
Total Size,u-ch427-n216-max18-stdev-one-ens16,16,0
Total Size,u-ch427-n216-max18-stdev-one-ens17,17,0
Total Size,u-ch427-n216-max18-stdev-one-ens18,18,0
   
   
   
Total Size,u-ch427-n512-max18-ens00,0,0
Total Size,u-ch427-n512-max18-ens01,1,0
Total Size,u-ch427-n512-max18-ens02,2,0
Total Size,u-ch427-n512-max18-ens03,3,0
Total Size,u-ch427-n512-max18-ens04,4,0
Total Size,u-ch427-n512-max18-ens05,5,0
Total Size,u-ch427-n512-max18-ens06,6,0
Total Size,u-ch427-n512-max18-ens07,7,0
Total Size,u-ch427-n512-max18-ens08,8,0
Total Size,u-ch427-n512-max18-ens09,9,0
Total Size,u-ch427-n512-max18-ens10,10,0
Total Size,u-ch427-n512-max18-ens11,11,0
Total Size,u-ch427-n512-max18-ens12,12,0
Total Size,u-ch427-n512-max18-ens13,13,0
Total Size,u-ch427-n512-max18-ens14,14,0
Total Size,u-ch427-n512-max18-ens15,15,0
Total Size,u-ch427-n512-max18-ens16,16,0
Total Size,u-ch427-n512-max18-ens17,17,0
Total Size,u-ch427-n512-max18-ens18,18,0
Total Size,u-ch427-n512-max18-ens00,0,0
Total Size,u-ch427-n512-max18-ens01,1,0
Total Size,u-ch427-n512-max18-ens02,2,0
Total Size,u-ch427-n512-max18-ens03,3,0
Total Size,u-ch427-n512-max18-ens04,4,0
Total Size,u-ch427-n512-max18-ens05,5,0
Total Size,u-ch427-n512-max18-ens06,6,0
Total Size,u-ch427-n512-max18-ens07,7,0
Total Size,u-ch427-n512-max18-ens08,8,0
Total Size,u-ch427-n512-max18-ens09,9,0
Total Size,u-ch427-n512-max18-ens10,10,0
Total Size,u-ch427-n512-max18-ens11,11,0
Total Size,u-ch427-n512-max18-ens12,12,0
Total Size,u-ch427-n512-max18-ens13,13,0
Total Size,u-ch427-n512-max18-ens14,14,0
Total Size,u-ch427-n512-max18-ens15,15,0
Total Size,u-ch427-n512-max18-ens16,16,0
Total Size,u-ch427-n512-max18-ens17,17,0
Total Size,u-ch427-n512-max18-ens18,18,0
   
   
   
Total Size,u-ch427-n512-max18-mf-ens00,0,0
Total Size,u-ch427-n512-max18-mf-ens01,1,0
Total Size,u-ch427-n512-max18-mf-ens02,2,0
Total Size,u-ch427-n512-max18-mf-ens03,3,0
Total Size,u-ch427-n512-max18-mf-ens04,4,0
Total Size,u-ch427-n512-max18-mf-ens05,5,0
Total Size,u-ch427-n512-max18-mf-ens06,6,0
Total Size,u-ch427-n512-max18-mf-ens07,7,0
Total Size,u-ch427-n512-max18-mf-ens08,8,0
Total Size,u-ch427-n512-max18-mf-ens09,9,0
Total Size,u-ch427-n512-max18-mf-ens10,10,0
Total Size,u-ch427-n512-max18-mf-ens11,11,0
Total Size,u-ch427-n512-max18-mf-ens12,12,0
Total Size,u-ch427-n512-max18-mf-ens13,13,0
Total Size,u-ch427-n512-max18-mf-ens14,14,0
Total Size,u-ch427-n512-max18-mf-ens15,15,0
Total Size,u-ch427-n512-max18-mf-ens16,16,0
Total Size,u-ch427-n512-max18-mf-ens17,17,0
Total Size,u-ch427-n512-max18-mf-ens18,18,0
Total Size,u-ch427-n512-max18-mf-ens00,0,0
Total Size,u-ch427-n512-max18-mf-ens01,1,0
Total Size,u-ch427-n512-max18-mf-ens02,2,0
Total Size,u-ch427-n512-max18-mf-ens03,3,0
Total Size,u-ch427-n512-max18-mf-ens04,4,0
Total Size,u-ch427-n512-max18-mf-ens05,5,0
Total Size,u-ch427-n512-max18-mf-ens06,6,0
Total Size,u-ch427-n512-max18-mf-ens07,7,0
Total Size,u-ch427-n512-max18-mf-ens08,8,0
Total Size,u-ch427-n512-max18-mf-ens09,9,0
Total Size,u-ch427-n512-max18-mf-ens10,10,0
Total Size,u-ch427-n512-max18-mf-ens11,11,0
Total Size,u-ch427-n512-max18-mf-ens12,12,0
Total Size,u-ch427-n512-max18-mf-ens13,13,0
Total Size,u-ch427-n512-max18-mf-ens14,14,0
Total Size,u-ch427-n512-max18-mf-ens15,15,0
Total Size,u-ch427-n512-max18-mf-ens16,16,0
Total Size,u-ch427-n512-max18-mf-ens17,17,0
Total Size,u-ch427-n512-max18-mf-ens18,18,0
   
   
   
Total Size,u-ch427-n512-max18-single-ens00,0,0
Total Size,u-ch427-n512-max18-single-ens01,1,0
Total Size,u-ch427-n512-max18-single-ens02,2,0
Total Size,u-ch427-n512-max18-single-ens03,3,0
Total Size,u-ch427-n512-max18-single-ens04,4,0
Total Size,u-ch427-n512-max18-single-ens05,5,0
Total Size,u-ch427-n512-max18-single-ens06,6,0
Total Size,u-ch427-n512-max18-single-ens07,7,0
Total Size,u-ch427-n512-max18-single-ens08,8,0
Total Size,u-ch427-n512-max18-single-ens09,9,0
Total Size,u-ch427-n512-max18-single-ens10,10,0
Total Size,u-ch427-n512-max18-single-ens11,11,0
Total Size,u-ch427-n512-max18-single-ens12,12,0
Total Size,u-ch427-n512-max18-single-ens13,13,0
Total Size,u-ch427-n512-max18-single-ens14,14,0
Total Size,u-ch427-n512-max18-single-ens15,15,0
Total Size,u-ch427-n512-max18-single-ens16,16,0
Total Size,u-ch427-n512-max18-single-ens17,17,0
Total Size,u-ch427-n512-max18-single-ens18,18,0
Total Size,u-ch427-n512-max18-single-ens00,0,0
Total Size,u-ch427-n512-max18-single-ens01,1,0
Total Size,u-ch427-n512-max18-single-ens02,2,0
Total Size,u-ch427-n512-max18-single-ens03,3,0
Total Size,u-ch427-n512-max18-single-ens04,4,0
Total Size,u-ch427-n512-max18-single-ens05,5,0
Total Size,u-ch427-n512-max18-single-ens06,6,0
Total Size,u-ch427-n512-max18-single-ens07,7,0
Total Size,u-ch427-n512-max18-single-ens08,8,0
Total Size,u-ch427-n512-max18-single-ens09,9,0
Total Size,u-ch427-n512-max18-single-ens10,10,0
Total Size,u-ch427-n512-max18-single-ens11,11,0
Total Size,u-ch427-n512-max18-single-ens12,12,0
Total Size,u-ch427-n512-max18-single-ens13,13,0
Total Size,u-ch427-n512-max18-single-ens14,14,0
Total Size,u-ch427-n512-max18-single-ens15,15,0
Total Size,u-ch427-n512-max18-single-ens16,16,0
Total Size,u-ch427-n512-max18-single-ens17,17,0
Total Size,u-ch427-n512-max18-single-ens18,18,0
   
   
   
Total Size,u-ch427-n512-max18-stdev-ens00,0,0
Total Size,u-ch427-n512-max18-stdev-ens01,1,0
Total Size,u-ch427-n512-max18-stdev-ens02,2,0
Total Size,u-ch427-n512-max18-stdev-ens03,3,0
Total Size,u-ch427-n512-max18-stdev-ens04,4,0
Total Size,u-ch427-n512-max18-stdev-ens05,5,0
Total Size,u-ch427-n512-max18-stdev-ens06,6,0
Total Size,u-ch427-n512-max18-stdev-ens07,7,0
