Total Size,u-ch427-n512-start-paper-25,0,0
Total Size,u-ch427-n512-start-paper-25,1,0
Total Size,u-ch427-n512-start-paper-25,2,0
Total Size,u-ch427-n512-start-paper-25,3,0
Total Size,u-ch427-n512-start-paper-25,4,0
Total Size,u-ch427-n512-start-paper-25,0,0
Total Size,u-ch427-n512-start-paper-25,1,0
Total Size,u-ch427-n512-start-paper-25,2,0
Total Size,u-ch427-n512-start-paper-25,3,0
Total Size,u-ch427-n512-start-paper-25,4,0
Total Size,u-ch427-n512-start-paper-25,0,0
Total Size,u-ch427-n512-start-paper-25,1,0
Total Size,u-ch427-n512-start-paper-25,2,0
Total Size,u-ch427-n512-start-paper-25,3,0
Total Size,u-ch427-n512-start-paper-25,4,0
Total Size,u-ch427-n512-start-paper-25,0,0
Total Size,u-ch427-n512-start-paper-25,1,0
Total Size,u-ch427-n512-start-paper-25,2,0
Total Size,u-ch427-n512-start-paper-25,3,0
Total Size,u-ch427-n512-start-paper-25,4,0
