Total Size,u-ch427-n1280-x5-00,0,0
Total Size,u-ch427-n1280-x5-01,1,0
Total Size,u-ch427-n1280-x5-02,2,0
Total Size,u-ch427-n1280-x5-03,3,0
Total Size,u-ch427-n1280-x5-04,4,0
Total Size,u-ch427-n1280-x5-05,5,0
Total Size,u-ch427-n1280-x5-06,6,0
Total Size,u-ch427-n1280-x5-07,7,0
Total Size,u-ch427-n1280-x5-08,8,0
Total Size,u-ch427-n1280-x5-09,9,0
