Total Size,u-ch427-n96-start-paper-98,0,0
Total Size,u-ch427-n96-start-paper-98,1,0
Total Size,u-ch427-n96-start-paper-98,2,0
Total Size,u-ch427-n96-start-paper-98,3,0
Total Size,u-ch427-n96-start-paper-98,4,0
Total Size,u-ch427-n96-start-paper-98,0,0
Total Size,u-ch427-n96-start-paper-98,1,0
Total Size,u-ch427-n96-start-paper-98,2,0
Total Size,u-ch427-n96-start-paper-98,3,0
Total Size,u-ch427-n96-start-paper-98,4,0
Total Size,u-ch427-n96-start-paper-98,0,0
Total Size,u-ch427-n96-start-paper-98,1,0
Total Size,u-ch427-n96-start-paper-98,2,0
Total Size,u-ch427-n96-start-paper-98,3,0
Total Size,u-ch427-n96-start-paper-98,4,0
Total Size,u-ch427-n96-start-paper-98,0,0
Total Size,u-ch427-n96-start-paper-98,1,0
Total Size,u-ch427-n96-start-paper-98,2,0
Total Size,u-ch427-n96-start-paper-98,3,0
Total Size,u-ch427-n96-start-paper-98,4,0
