      0   0.1576441480500857E+03   0.8436797294730304E+02   0.8525070914847379E+00   0.1000000000000000E+01
      1   0.1574153654673633E+03   0.8631846987244543E+02   0.7701715381964210E+00   0.3081597265337371E+04
      2   0.1573670812710804E+03   0.8815421035274356E+02   0.7940801721004745E+00   0.3081597265337371E+04
      3   0.1591723297460268E+03   0.8961055840284057E+02   0.7155770428665893E+00   0.3081597265337371E+04
      4   0.1605725751791222E+03   0.9047311376627107E+02   0.7340578017611895E+00   0.3081597265337371E+04
      5   0.1616133830777678E+03   0.9088676058994513E+02   0.7498199065715302E+00   0.3081597265337371E+04
      6   0.1622982329172924E+03   0.9124565368658078E+02   0.7305253251719304E+00   0.3081597265337371E+04
      7   0.1635879567441649E+03   0.9199144711896294E+02   0.8039659803991168E+00   0.3081597265337371E+04
      8   0.1641146606995179E+03   0.9336535863910024E+02   0.6927329267830710E+00   0.3081597265337371E+04
      9   0.1638064159412556E+03   0.9454454396554718E+02   0.6572480434801110E+00   0.3081597265337371E+04
     10   0.1632160656789746E+03   0.9531426043105593E+02   0.6975053045365633E+00   0.3081597265337371E+04
     11   0.1634022612672593E+03   0.9573970394657093E+02   0.7318519215334349E+00   0.3081597265337371E+04
     12   0.1632081451252549E+03   0.9656250248020397E+02   0.7320082727614302E+00   0.3081597265337371E+04
     13   0.1632540980230890E+03   0.9745206962239405E+02   0.7324744827958352E+00   0.3081597265337371E+04
     14   0.1634870667563624E+03   0.9787504928702161E+02   0.7325807091406374E+00   0.3081597265337371E+04
     15   0.1641467342970423E+03   0.9796117182108040E+02   0.7026171231274490E+00   0.3081597265337371E+04
     16   0.1646522479433099E+03   0.9781231953449152E+02   0.6691859159273270E+00   0.3081597265337371E+04
     17   0.1648598842952086E+03   0.9753428146577585E+02   0.6691734584687916E+00   0.3081597265337371E+04
     18   0.1648215847967429E+03   0.9797477721026593E+02   0.6394264819379061E+00   0.3081597265337371E+04
     19   0.1646660042494595E+03   0.9874007093674810E+02   0.6252497205126679E+00   0.3081597265337371E+04
     20   0.1644864479901136E+03   0.9965577782074789E+02   0.7459871555212804E+00   0.3081597265337371E+04
     21   0.1642992028718029E+03   0.1002813942036534E+03   0.6972567529507345E+00   0.3081597265337371E+04
     22   0.1640817463671448E+03   0.1003099617460123E+03   0.6429451037301445E+00   0.3081597265337371E+04
     23   0.1638353572545961E+03   0.1011175666208495E+03   0.6095929508114418E+00   0.3081597265337371E+04
     24   0.1639208427731529E+03   0.1013605104381725E+03   0.6112431025548242E+00   0.3081597265337371E+04
     25   0.1639852716505436E+03   0.1010654801706290E+03   0.6309418742175911E+00   0.3081597265337371E+04
     26   0.1639914194364642E+03   0.1004517061703607E+03   0.6756357101971202E+00   0.3081597265337371E+04
     27   0.1639622184719942E+03   0.1001492659637002E+03   0.7085803591358595E+00   0.3081597265337371E+04
     28   0.1637824922050582E+03   0.1006732767626900E+03   0.7310902268085584E+00   0.3081597265337371E+04
     29   0.1633217796561130E+03   0.1012036295406390E+03   0.7845266080513545E+00   0.3081597265337371E+04
     30   0.1628057722958446E+03   0.1016122888900032E+03   0.7814532643583735E+00   0.3081597265337371E+04
     31   0.1620365189903839E+03   0.1019531041048505E+03   0.8145104026130014E+00   0.3081597265337371E+04
     32   0.1611937661654241E+03   0.1018616526181215E+03   0.8004176458918206E+00   0.3081597265337371E+04
