Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x-orig8-01,5 inc_days.py,  2.4K,4
,5 inc_days.pyc,  2.3K,4
,8 test-ch427a.p9_19,   45M,45588
,8 test-ch427a.p9_19,   45M,46028
,8 test-ch427a.p9_19,   46M,46392
,8 test-ch427a.p9_19,   49M,49848
,8 test-ch427a.p9_19,   50M,50540
,8 test-ch427a.p9_19,   51M,51464
,8 test-ch427a.p9_19,   51M,52072
,8 test-ch427a.p9_19,   55M,56112
,8 test-ch427a.p9_19,   59M,59536
,8 test-ch427a.p9_19,   62M,62588
,8 test-ch427a.p9_19,   64M,65244
,8 test-ch427a.p9_19,   66M,66956
,8 test-ch427a.p9_19,   65M,66544
,8 test-ch427a.p9_19,   65M,65960
,8 test-ch427a.p9_19,   64M,65408
,8 test-ch427a.p9_19,   63M,64344
,8 test-ch427a.p9_19,   62M,63092
,8 test-ch427a.p9_19,   62M,62772
,8 test-ch427a.p9_19,   63M,63604
,8 test-ch427a.p9_19,   63M,64116
,8 test-ch427a.p9_19,   63M,64220
,8 test-ch427a.p9_19,   63M,63716
,8 test-ch427a.p9_19,   63M,64032
,8 test-ch427a.p9_19,   65M,65580
,8 test-ch427a.p9_19,   65M,66340
,8 test-ch427a.p9_19,   67M,67924
,8 test-ch427a.p9_19,   68M,68864
,8 test-ch427a.p9_19,   68M,68932
,8 test-ch427a.p9_19,   67M,68072
,8 test-ch427a.p9_19,   66M,67300
,8 test-ch427a.p9_19,   68M,68876
,8 test-ch427a.p9_19,   68M,69180
,8 test-ch427a.p9_19,   68M,68948
,8 test-ch427a.p9_19,   68M,68972
,8 test-ch427a.p9_19,   66M,66716
,8 test-ch427a.p9_19,   62M,62572
,8 test-ch427a.p9_19,   59M,60072
,8 test-ch427a.p9_19,   58M,59360
,8 test-ch427a.p9_19,   58M,58692
,8 test-ch427a.p9_19,   58M,58552
,8 test-ch427a.p9_19,   57M,57360
,8 test-ch427a.p9_19,   57M,58120
,8 test-ch427a.p9_19,   59M,60144
,8 test-ch427a.p9_19,   61M,61752
,8 test-ch427a.p9_19,   61M,62028
,8 test-ch427a.p9_19,   62M,62616
,8 test-ch427a.p9_19,   62M,63128
,8 test-ch427a.p9_19,   62M,62516
,8 test-ch427a.p9_19,   62M,62604
,8 test-ch427a.p9_19,   62M,63012
,8 test-ch427a.p9_19,   62M,62656
,8 test-ch427a.p9_19,   60M,61188
,8 test-ch427a.p9_19,   60M,61012
,8 test-ch427a.p9_19,   60M,60652
,8 test-ch427a.p9_19,   58M,59124
,8 test-ch427a.p9_19,   57M,57484
,8 test-ch427a.p9_19,   56M,56540
,8 test-ch427a.p9_19,   55M,55384
,8 test-ch427a.p9_19,   53M,54128
,8 test-ch427a.p9_19,   52M,52784
,8 test-ch427a.p9_19,   52M,53080
,8 test-ch427a.p9_19,   52M,52856
,8 test-ch427a.p9_19,   50M,51184
,8 test-ch427a.p9_19,   48M,49088
,8 test-ch427a.pa_19,  102M,104112
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103988
,8 test-ch427a.pa_19,  102M,103992
,8 test-ch427a.pb_19,  6.4M,6528
,8 test-ch427a.pb_19,  6.8M,6876
,8 test-ch427a.pb_19,  7.1M,7196
,8 test-ch427a.pb_19,  7.2M,7304
,8 test-ch427a.pb_19,  7.2M,7364
,8 test-ch427a.pb_19,  7.4M,7568
,8 test-ch427a.pb_19,  7.7M,7808
,8 test-ch427a.pb_19,  7.9M,8076
,8 test-ch427a.pb_19,  8.2M,8348
,8 test-ch427a.pb_19,  8.3M,8432
,8 test-ch427a.pb_19,  8.3M,8484
,8 test-ch427a.pb_19,  8.4M,8572
,8 test-ch427a.pb_19,  8.5M,8672
,8 test-ch427a.pb_19,  8.6M,8716
,8 test-ch427a.pb_19,  8.6M,8800
,8 test-ch427a.pb_19,  8.6M,8808
,8 test-ch427a.pb_19,  8.6M,8792
,8 test-ch427a.pb_19,  8.6M,8772
,8 test-ch427a.pb_19,  8.6M,8756
,8 test-ch427a.pb_19,  8.6M,8764
,8 test-ch427a.pb_19,  8.6M,8732
,8 test-ch427a.pb_19,  8.5M,8676
,8 test-ch427a.pb_19,  8.5M,8652
,8 test-ch427a.pb_19,  8.5M,8652
,8 test-ch427a.pb_19,  8.5M,8644
,8 test-ch427a.pb_19,  8.5M,8636
,8 test-ch427a.pb_19,  8.5M,8636
,8 test-ch427a.pb_19,  8.5M,8628
,8 test-ch427a.pb_19,  8.5M,8620
,8 test-ch427a.pb_19,  8.5M,8608
,8 test-ch427a.pb_19,  8.5M,8640
,8 test-ch427a.pb_19,  8.5M,8644
,8 test-ch427a.pb_19,  8.5M,8648
,8 test-ch427a.pb_19,  8.5M,8648
,8 test-ch427a.pb_19,  8.5M,8604
,8 test-ch427a.pb_19,  8.4M,8592
,8 test-ch427a.pb_19,  8.4M,8596
,8 test-ch427a.pb_19,  8.4M,8584
,8 test-ch427a.pb_19,  8.4M,8592
,8 test-ch427a.pb_19,  8.5M,8612
,8 test-ch427a.pb_19,  8.5M,8632
,8 test-ch427a.pb_19,  8.5M,8652
,8 test-ch427a.pb_19,  8.4M,8600
,8 test-ch427a.pb_19,  8.4M,8564
,8 test-ch427a.pb_19,  8.4M,8532
,8 test-ch427a.pb_19,  8.4M,8600
,8 test-ch427a.pb_19,  8.5M,8632
,8 test-ch427a.pb_19,  8.5M,8672
