  238.8635, 238.9321, 238.8743, 238.9131, 238.9176, 238.9554, 239.0161,     238.8926, 239.0413, 238.9496, 239.081, 239.0115, 239.0559, 239.1747,     239.213, 239.2854, 239.3962, 239.5103, 239.4672, 239.3445, 239.3647,     239.4609, 239.3969, 239.0808, 239.2611, 239.027, 238.8338, 238.7402,     238.6788, 238.7286, 238.7228, 238.8403, 238.8497, 238.7689, 238.8346,     238.8398, 238.6349, 238.6605, 238.4535, 238.4608, 238.4269, 238.3142,     238.2452, 238.2543, 238.2418, 238.0303, 238.2282, 238.1257, 238.1783,     238.1697, 238.0599, 238.0444, 238.0558, 238.1269, 238.1833, 238.2782,     238.1706, 238.1457, 238.3389, 238.2891, 238.2196, 238.4128, 238.2591,     238.3381, 238.4598, 238.349, 238.4199, 238.2829, 238.3864, 238.325,     238.2811, 238.6115, 238.454, 238.4519, 238.7451, 238.7926, 238.6227,     238.6965, 238.8218, 238.7494, 238.8711, 239.1077, 238.8962, 239.0487,     239.1363, 239.1902, 239.1352, 239.1555, 239.1895, 239.1783, 239.0647,     239.2293, 239.3419, 239.1337, 239.2845, 239.1272, 239.3056, 239.4077,     239.7063, 239.6825, 239.6754, 239.5501, 239.2869, 239.3819, 239.5566,     239.658, 239.8319, 239.9879, 240.228, 240.2925, 240.3545, 240.2949,     240.2157, 240.1335, 240.4901, 240.4804, 240.1156, 240.5679, 240.8586,     240.8058, 240.7988, 241.1435, 241.3954, 241.485, 241.3867, 241.6318,     241.5794, 241.7737, 241.9354, 241.8688, 241.9611, 242.1628, 242.2764,     242.2312, 242.2911, 242.1927, 242.3468, 242.2438, 242.2479, 242.1521,     242.4879, 242.1804, 242.4333, 242.2472, 242.2705, 242.382, 242.0929,     242.1825, 242.0397, 241.797, 241.9052, 241.8441, 241.6304, 241.6647,     241.7305, 241.469, 241.4145, 241.535, 241.2425, 241.2048, 241.0766,     241.0306, 241.0591, 240.9203, 240.7857, 240.6528, 240.5331, 240.4939,     240.3504, 240.2741, 240.1096, 240.143, 240.0202, 239.7552, 239.7176,     239.7994, 239.5774, 239.5402, 239.52, 239.4486, 239.1922, 239.2023,     239.4161, 239.0344, 239.1014, 239.0677, 239.0462, 239.0523, 238.8557,     239.049, 238.9938, 238.8297,  239.4067, 239.3684, 239.3185, 239.2695, 239.2186, 239.1606, 239.1076,     239.0406, 238.9699, 238.9138, 238.8539, 238.7648, 238.6692, 238.587,     238.4959, 238.4073, 238.3072, 238.1968, 237.9897, 237.8222, 237.668,     237.4364, 237.2051, 237.1339, 237.0183, 236.9688, 236.8818, 236.944,     236.9239, 237.2415, 237.1512, 237.0759, 236.9122, 236.7181, 236.8283,     236.6174, 236.5544, 236.4879, 236.579, 236.6602, 236.7019, 236.586,     236.5169, 236.5637, 236.4984, 236.5246, 236.7334, 236.8088, 236.5738,     236.6377, 236.6761, 236.6166, 236.7327, 236.81, 237.0541, 237.4711,     237.819, 237.8441, 237.8695, 237.8031, 237.9911, 238.0014, 238.1234,     238.4493, 238.6113, 238.3894, 238.1682, 238.1299, 238.1907, 238.0888,     238.0746, 238.1336, 238.5831, 238.5269, 238.4589, 238.3829, 238.391,     238.3247, 238.5295, 238.6147, 238.491, 238.7397, 239.344, 240.0388,     240.7865, 241.54, 241.75, 241.7304, 241.2204, 240.9595, 240.2453,     239.4818, 238.948, 238.4562, 238.1153, 238.3683, 238.7657, 238.8201,     239.1562, 239.0835, 239.2718, 239.2022, 239.2536, 239.7931, 239.2771,     237.8928, 237.6901, 237.3965, 237.5658, 237.233, 238.1533, 237.6188,     238.3683, 238.4742, 239.6397, 239.318, 240.0497, 240.6003, 240.2757,     240.5403, 240.0399, 240.3613, 240.5885, 239.8215, 240.0451, 240.1324,     240.2455, 241.4017, 241.4901, 241.4703, 241.1821, 241.4357, 241.8072,     242.4343, 242.6673, 243.3646, 244.2493, 245.0851, 245.5208, 245.5779,     245.8456, 246.0979, 246.1146, 246.1581, 246.2414, 246.0806, 246.0808,     245.9714, 245.9161, 245.8203, 245.7046, 245.5412, 245.3654, 245.2168,     245.1285, 244.9414, 244.7702, 244.5098, 244.2034, 243.8837, 243.6724,     243.4873, 243.323, 243.0369, 242.7318, 242.491, 242.2777, 242.0782,     241.9037, 241.7415, 241.569, 241.4327, 241.302, 241.1962, 241.0946,     240.9754, 240.8432, 240.7262, 240.5905, 240.4885, 240.3525, 240.24,     240.1317, 240.0233, 239.9329, 239.8461, 239.7608, 239.6991, 239.6252,     239.5609, 239.5171, 239.4509,  239.908, 239.8964, 239.9028, 239.9327, 239.9755, 240.0356, 240.108,     240.1997, 240.3017, 240.4061, 240.5177, 240.6228, 240.7239, 240.8151,     240.8965, 240.9698, 241.0312, 241.0786, 241.1281, 241.1375, 241.1281,     241.1, 241.0499, 240.9434, 240.7943, 240.6345, 240.4293, 240.1657,     240.0203, 239.6726, 239.3761, 239.0991, 238.8544, 238.6271, 238.3203,     238.052, 237.8092, 237.5663, 237.3321, 237.1188, 236.9387, 236.7579,     236.6123, 236.4847, 236.4061, 236.3603, 236.3362, 236.4346, 236.5514,     236.7157, 236.9143, 237.1245, 237.5338, 237.7916, 238.2918, 238.4353,     238.782, 239.0892, 239.6656, 239.8276, 240.0779, 240.388, 240.6617,     241.106, 241.2469, 241.2151, 241.4778, 241.8315, 242.4683, 242.8416,     243.2301, 243.7264, 244.2278, 244.5025, 245.0699, 245.4837, 246.0105,     246.61, 247.3193, 248.0256, 248.3952, 248.5256, 248.8173, 249.1284,     249.3203, 248.6987, 246.905, 244.1833, 242.0775, 242.9262, 243.0694,     243.3264, 243.4871, 243.0386, 241.892, 241.4534, 241.1088, 241.138,     240.5653, 240.8407, 241.0014, 241.1756, 242.4376, 245.4415, 246.2311,     246.479, 246.2035, 247.0275, 246.7844, 247.4612, 247.8783, 246.9709,     247.4319, 247.6834, 247.1716, 247.8557, 247.6609, 247.1316, 246.5102,     246.1964, 246.4508, 245.8943, 245.2274, 244.9205, 244.8394, 244.6589,     244.5346, 244.0203, 244.0609, 243.237, 243.1181, 242.9707, 243.1297,     243.1288, 243.4469, 243.7207, 244.8893, 245.8281, 246.6682, 247.5941,     247.8065, 247.9766, 248.1613, 248.3482, 248.2796, 248.1916, 248.004,     247.6542, 247.4985, 247.314, 247.22, 247.0063, 246.7843, 246.5141,     246.2777, 246.0392, 245.7963, 245.5579, 245.3241, 245.1187, 244.9272,     244.7482, 244.5412, 244.374, 244.2252, 244.015, 243.797, 243.6314,     243.4729, 243.3165, 243.1516, 242.9986, 242.8436, 242.6815, 242.5369,     242.389, 242.241, 242.0788, 241.9186, 241.7496, 241.5825, 241.4042,     241.2155, 241.0288, 240.851, 240.6772, 240.5169, 240.3654, 240.2288,     240.1073, 240.0091, 239.9449,  239.3876, 239.3333, 239.3326, 239.4018, 239.5415, 239.72, 239.9341,     240.1749, 240.4367, 240.7034, 240.9715, 241.24, 241.526, 241.8199,     242.0853, 242.2924, 242.4476, 242.5497, 242.6274, 242.6958, 242.6715,     242.484, 242.272, 242.1125, 242.2266, 242.3429, 242.5053, 242.6568,     242.4556, 242.3844, 242.2425, 242.0517, 241.8338, 241.5746, 241.3427,     241.0793, 240.8161, 240.5565, 240.2796, 240.0129, 239.7361, 239.4654,     239.196, 238.9137, 238.6409, 238.3943, 238.1753, 237.9821, 237.8673,     237.8067, 237.7936, 237.896, 238.1109, 238.3254, 238.9302, 239.1171,     239.3, 239.9051, 240.2999, 240.7417, 241.4813, 242.0374, 242.8565,     243.6774, 244.4211, 244.8981, 245.4929, 245.756, 246.3058, 246.8907,     247.2854, 247.7914, 248.1977, 248.7651, 249.2066, 249.6277, 250.2699,     250.9518, 251.3564, 250.0536, 246.0882, 243.3887, 243.2001, 243.6708,     244.443, 245.651, 246.8641, 247.7599, 247.2447, 246.7682, 247.2028,     248.143, 249.3289, 250.6485, 251.7727, 252.2775, 252.2886, 252.4013,     252.5443, 252.9174, 253.2577, 253.4771, 253.5324, 253.4928, 253.3175,     253.0838, 251.9421, 251.3062, 251.5048, 250.8674, 250.8509, 251.1948,     251.8763, 252.0171, 252.1842, 251.9552, 251.8911, 251.6476, 251.8113,     251.9631, 251.4665, 250.8851, 250.5613, 250.3339, 249.9031, 249.2233,     248.677, 247.957, 247.0636, 246.2345, 245.293, 244.7502, 244.2037,     243.4837, 243.2719, 243.2554, 243.0717, 243.3778, 244.2835, 245.5815,     246.8122, 247.9653, 248.4197, 248.4314, 247.9616, 247.3522, 246.5484,     245.6935, 245.5044, 245.1468, 245.1231, 244.9575, 244.7411, 244.5981,     244.758, 245.0968, 245.4723, 245.9443, 246.3261, 246.6381, 246.9643,     247.2781, 247.3276, 247.5236, 247.4877, 247.2193, 246.9884, 246.7919,     246.5491, 246.3525, 246.1611, 245.9896, 245.8015, 245.5658, 245.2933,     244.9571, 244.6007, 244.1534, 243.7585, 243.3622, 242.9695, 242.5798,     242.1922, 241.7985, 241.4162, 241.0382, 240.6824, 240.3611, 240.078,     239.8384, 239.6504, 239.5031,  238.4311, 238.3411, 238.3314, 238.4331, 238.6392, 238.9483, 239.3615,     239.7984, 240.3005, 240.8965, 241.584, 242.3167, 243.0591, 243.7262,     244.4073, 245.0785, 245.7229, 246.3507, 246.8472, 247.2188, 247.6253,     247.8843, 248.2242, 248.3763, 248.5924, 248.6555, 248.5558, 248.4405,     248.3951, 248.195, 248.055, 247.8864, 247.6841, 247.4673, 247.2355,     246.8306, 246.3783, 245.9122, 245.4239, 244.9023, 244.3395, 243.7654,     243.2139, 242.7323, 242.3117, 241.9405, 241.6182, 241.3337, 241.0942,     240.9735, 240.881, 240.8172, 240.9361, 241.054, 241.4102, 241.6178,     241.8303, 242.3404, 242.8541, 243.1331, 243.431, 243.8871, 244.5169,     245.0394, 245.6321, 246.2935, 246.7838, 247.3849, 247.8434, 248.3213,     248.7667, 249.053, 249.97, 250.3893, 251.0739, 252.1922, 252.8183,     251.3473, 247.7081, 244.9383, 243.0382, 242.7504, 243.5815, 244.3998,     245.276, 247.4185, 249.8589, 250.8452, 252.1761, 253.1469

