      0   0.1425060075348608E+03   0.7170560904611979E+02   0.1629464016900132E+01   0.1000000000000000E+01
      1   0.1416204982775540E+03   0.7161564531682563E+02   0.1514730906115683E+01   0.0000000000000000E+00
      2   0.1409762133121012E+03   0.7159139492066207E+02   0.1801310406132369E+01   0.0000000000000000E+00
      3   0.1403893450043971E+03   0.7141682501439962E+02   0.1835005897097826E+01   0.0000000000000000E+00
      4   0.1399287606173664E+03   0.7147694651478399E+02   0.2080744434338693E+01   0.0000000000000000E+00
      5   0.1397309432314488E+03   0.7145095485030534E+02   0.2269225320278093E+01   0.0000000000000000E+00
      6   0.1397116245118669E+03   0.7135980016220212E+02   0.2486869460857200E+01   0.0000000000000000E+00
      7   0.1398625096397132E+03   0.7121229291837882E+02   0.2783182570378707E+01   0.0000000000000000E+00
      8   0.1398540637750822E+03   0.7106478658278016E+02   0.2971536158608339E+01   0.0000000000000000E+00
      9   0.1398097325148433E+03   0.7105431603012211E+02   0.2836345711628544E+01   0.0000000000000000E+00
     10   0.1398118523650814E+03   0.7101372580739748E+02   0.2777078060249344E+01   0.0000000000000000E+00
     11   0.1396683440550176E+03   0.7099058631988615E+02   0.2556338080458562E+01   0.0000000000000000E+00
     12   0.1394414578699156E+03   0.7097074447190060E+02   0.2084275570881889E+01   0.0000000000000000E+00
     13   0.1390088847329873E+03   0.7091740428670919E+02   0.1740119194855395E+01   0.0000000000000000E+00
     14   0.1382877474419738E+03   0.7083662085750822E+02   0.1412616596706165E+01   0.0000000000000000E+00
     15   0.1375107761613789E+03   0.7078457666581504E+02   0.1368110711914901E+01   0.0000000000000000E+00
     16   0.1379801888263951E+03   0.7084499050380465E+02   0.1363446798846791E+01   0.0000000000000000E+00
     17   0.1385335544100261E+03   0.7086421517748290E+02   0.1370809315524971E+01   0.0000000000000000E+00
     18   0.1391157748961207E+03   0.7084538392467041E+02   0.1365713262542762E+01   0.0000000000000000E+00
     19   0.1397152861354194E+03   0.7081637844524978E+02   0.1385942835876973E+01   0.0000000000000000E+00
     20   0.1401112501397574E+03   0.7072310908101866E+02   0.1398373219777177E+01   0.0000000000000000E+00
     21   0.1403616717243702E+03   0.7059181898693447E+02   0.1386901784536551E+01   0.0000000000000000E+00
     22   0.1405222327629289E+03   0.7033910969359309E+02   0.1397809059760703E+01   0.0000000000000000E+00
     23   0.1410977079728301E+03   0.7013122531137448E+02   0.1394424048879757E+01   0.0000000000000000E+00
     24   0.1418797760611821E+03   0.6997094220191555E+02   0.1386087132622861E+01   0.0000000000000000E+00
     25   0.1424140693066420E+03   0.7076067010969010E+02   0.1370346590361761E+01   0.0000000000000000E+00
     26   0.1426869526535776E+03   0.7298008775621027E+02   0.1361017957104891E+01   0.0000000000000000E+00
     27   0.1429799388578232E+03   0.7452234142727040E+02   0.1327985628320682E+01   0.0000000000000000E+00
     28   0.1433367918715915E+03   0.7509984324849150E+02   0.1309456173856069E+01   0.0000000000000000E+00
     29   0.1434485384270841E+03   0.7436594390763032E+02   0.1286389832661903E+01   0.0000000000000000E+00
     30   0.1433505295462723E+03   0.7255681653106251E+02   0.1254637046963922E+01   0.0000000000000000E+00
     31   0.1430458294569545E+03   0.6980374898764590E+02   0.1203740846917870E+01   0.0000000000000000E+00
     32   0.1425180462804840E+03   0.6863867830255646E+02   0.1244064351143988E+01   0.0000000000000000E+00
     33   0.1419740553123092E+03   0.6837855036861453E+02   0.1239960690304673E+01   0.0000000000000000E+00
     34   0.1414462181695656E+03   0.6805112888851566E+02   0.1241763976021888E+01   0.0000000000000000E+00
     35   0.1409727944014429E+03   0.6771397277092515E+02   0.1226518237511754E+01   0.0000000000000000E+00
     36   0.1405982221951942E+03   0.6729656223837449E+02   0.1309924822284348E+01   0.0000000000000000E+00
     37   0.1407918963471436E+03   0.6683499595454253E+02   0.1344992281785615E+01   0.0000000000000000E+00
     38   0.1411030184546889E+03   0.6637361781689481E+02   0.1353802579671833E+01   0.0000000000000000E+00
     39   0.1414287465276001E+03   0.6594860787941890E+02   0.1357583905225721E+01   0.0000000000000000E+00
     40   0.1414260960985086E+03   0.6579087388458511E+02   0.1382641223757365E+01   0.0000000000000000E+00
     41   0.1414532831010982E+03   0.6597074920138596E+02   0.1379879422310178E+01   0.0000000000000000E+00
     42   0.1414917030588843E+03   0.6619879801360888E+02   0.1421197504503736E+01   0.0000000000000000E+00
     43   0.1413973241173617E+03   0.6649462010411133E+02   0.1427869004751625E+01   0.0000000000000000E+00
     44   0.1412959784850226E+03   0.6677876127496052E+02   0.1431855679798496E+01   0.0000000000000000E+00
     45   0.1410718502908445E+03   0.6705051450411334E+02   0.1504435737517157E+01   0.0000000000000000E+00
     46   0.1409589646874385E+03   0.6824848262292555E+02   0.1542376016025975E+01   0.0000000000000000E+00
     47   0.1407862547197960E+03   0.7207624840509177E+02   0.1487147051445436E+01   0.0000000000000000E+00
     48   0.1404158552245447E+03   0.7415158286703512E+02   0.1527145053143197E+01   0.0000000000000000E+00
     49   0.1399716764170081E+03   0.7396028898942944E+02   0.1534077096232039E+01   0.0000000000000000E+00
     50   0.1392461551095848E+03   0.7426630999525550E+02   0.1435635157525247E+01   0.0000000000000000E+00
     51   0.1389434949917726E+03   0.7540246528023118E+02   0.1493269696143725E+01   0.0000000000000000E+00
     52   0.1385799976739922E+03   0.7508415750786229E+02   0.1462148996705260E+01   0.0000000000000000E+00
     53   0.1380322449120427E+03   0.7346105389468100E+02   0.1384245446727207E+01   0.0000000000000000E+00
     54   0.1379854260152870E+03   0.7069544242695632E+02   0.1281443196348196E+01   0.0000000000000000E+00
     55   0.1379511602216024E+03   0.6860356619908109E+02   0.1197896591226931E+01   0.0000000000000000E+00
     56   0.1379195955955089E+03   0.6828934331226955E+02   0.1265048557131170E+01   0.0000000000000000E+00
     57   0.1380205245294615E+03   0.6829147809726952E+02   0.1186278369816826E+01   0.0000000000000000E+00
     58   0.1380886033744407E+03   0.6826284718873080E+02   0.1175439489585051E+01   0.0000000000000000E+00
     59   0.1381299653695852E+03   0.6820357378354616E+02   0.1235067229338038E+01   0.0000000000000000E+00
     60   0.1382922506054314E+03   0.6818886912754743E+02   0.1331211716658227E+01   0.0000000000000000E+00
     61   0.1385369562373164E+03   0.6819266486986731E+02   0.1295350370502949E+01   0.0000000000000000E+00
     62   0.1388989082465524E+03   0.6812154993994237E+02   0.1237014334342064E+01   0.0000000000000000E+00
     63   0.1388269919117094E+03   0.6798007757093656E+02   0.1240380559827835E+01   0.0000000000000000E+00
     64   0.1391482909897865E+03   0.6785158717281251E+02   0.1262588937712571E+01   0.0000000000000000E+00
     65   0.1394224873073852E+03   0.6777290098592984E+02   0.1246288915108267E+01   0.0000000000000000E+00
     66   0.1395876516291308E+03   0.6763331813808780E+02   0.1358668215597846E+01   0.0000000000000000E+00
     67   0.1396675510555175E+03   0.6747110094680953E+02   0.1322365079945393E+01   0.0000000000000000E+00
     68   0.1399726020733340E+03   0.6726181106815629E+02   0.1316405541892904E+01   0.0000000000000000E+00
     69   0.1402095728126216E+03   0.6716341071626084E+02   0.1258802167862548E+01   0.0000000000000000E+00
     70   0.1404466966599966E+03   0.6706234144884594E+02   0.1306969829062415E+01   0.0000000000000000E+00
     71   0.1404990391865663E+03   0.6690103684909990E+02   0.1315149495146337E+01   0.0000000000000000E+00
     72   0.1404805762548934E+03   0.6670500890441376E+02   0.1330031592293929E+01   0.0000000000000000E+00
     73   0.1405997223741054E+03   0.6643405808793223E+02   0.1612255721147654E+01   0.0000000000000000E+00
     74   0.1409198637995210E+03   0.6631553762010573E+02   0.1284467588231564E+01   0.0000000000000000E+00
     75   0.1412355869645942E+03   0.6680697737697145E+02   0.1200190856326879E+01   0.0000000000000000E+00
     76   0.1416043971605203E+03   0.6696324079039024E+02   0.1231038684561922E+01   0.0000000000000000E+00
     77   0.1415274247405411E+03   0.6676917685143998E+02   0.1475166541095187E+01   0.0000000000000000E+00
     78   0.1418715572104117E+03   0.6573784292925950E+02   0.1359778844896835E+01   0.0000000000000000E+00
     79   0.1419418088709445E+03   0.6592550568579156E+02   0.1280453190693676E+01   0.0000000000000000E+00
     80   0.1422419521424648E+03   0.6792730515645260E+02   0.1353449586598934E+01   0.0000000000000000E+00
     81   0.1424510482532314E+03   0.6928267720102109E+02   0.1407894875107170E+01   0.0000000000000000E+00
     82   0.1422803357403869E+03   0.7082338005635819E+02   0.1433961926605871E+01   0.0000000000000000E+00
     83   0.1425809556388816E+03   0.7237671732408344E+02   0.1451368335949732E+01   0.0000000000000000E+00
     84   0.1425779968673360E+03   0.7242420131581366E+02   0.1470117577919181E+01   0.0000000000000000E+00
     85   0.1423259586851117E+03   0.7113148369292408E+02   0.1467201907720059E+01   0.0000000000000000E+00
     86   0.1422375816825679E+03   0.7199541160336140E+02   0.1459190647815078E+01   0.0000000000000000E+00
     87   0.1421630337539820E+03   0.7302063835876035E+02   0.1432023256482655E+01   0.0000000000000000E+00
     88   0.1420588254025238E+03   0.7395979832266671E+02   0.1397345533290016E+01   0.0000000000000000E+00
     89   0.1418705123766799E+03   0.7318363967868548E+02   0.1347096913029543E+01   0.0000000000000000E+00
     90   0.1419429730784946E+03   0.7085760678402538E+02   0.1305307221496097E+01   0.0000000000000000E+00
     91   0.1422690359591044E+03   0.6776111612724166E+02   0.1308702971486015E+01   0.0000000000000000E+00
     92   0.1424840068897049E+03   0.6736917593909492E+02   0.1284776073139819E+01   0.0000000000000000E+00
     93   0.1425222248776994E+03   0.6761772010723598E+02   0.1461601676638355E+01   0.0000000000000000E+00
     94   0.1425622659157357E+03   0.6789070018196840E+02   0.1410042653018859E+01   0.0000000000000000E+00
     95   0.1422250424666751E+03   0.6796722963955411E+02   0.1261355083369050E+01   0.0000000000000000E+00
     96   0.1421155141559462E+03   0.6796243666320797E+02   0.1292740398987570E+01   0.0000000000000000E+00
