Total Size,u-ch427-n1280-x5-00,0,15974760
Total Size,u-ch427-n1280-x5-01,1,1864276
Total Size,u-ch427-n1280-x5-02,2,1856500
Total Size,u-ch427-n1280-x5-03,3,1842012
Total Size,u-ch427-n1280-x5-04,4,1730916
Total Size,u-ch427-n1280-x5-05,5,1714900
Total Size,u-ch427-n1280-x5-06,6,1710016
Total Size,u-ch427-n1280-x5-07,7,1702764
Total Size,u-ch427-n1280-x5-08,8,1684872
Total Size,u-ch427-n1280-x5-09,9,1672764
Total Size,u-ch427-n1280-x5-010,10,1672764
