Total Size,u-ch427-n1280-x5-orig-00,0,0
Total Size,u-ch427-n1280-x5-orig-01,1,0
Total Size,u-ch427-n1280-x5-orig-02,2,0
Total Size,u-ch427-n1280-x5-orig-03,3,0
Total Size,u-ch427-n1280-x5-orig-04,4,0
Total Size,u-ch427-n1280-x5-orig-05,5,0
Total Size,u-ch427-n1280-x5-orig-06,6,0
Total Size,u-ch427-n1280-x5-orig-07,7,0
Total Size,u-ch427-n1280-x5-orig-08,8,0
Total Size,u-ch427-n1280-x5-orig-09,9,0
